"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","municipality","comments"
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","37118","Couepia marleneae Prance","Chrysobalanaceae","Couepia","marleneae","Prance",NA,NA,"1027",NA,"Mike Hopkins",1972,7,22,"Brazil","Amazonas","BR-319, Furo do Castanho, estrada Araça Castanho",NA,NA,NA,"urn:catalog:inpa:herbarium:179756",NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","36913","Couepia marleneae Prance","Chrysobalanaceae","Couepia","marleneae","Prance",NA,NA,"822",NA,"Mike Hopkins",1972,7,17,"Brazil","Amazonas","Estrada Manaus-Porto Velho, trecho entre os rios Castanho e Tupana. Mata de terra firme. Solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:179501",NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
"13","2015-04-11T12:27:08.000+0000","S","VascularPlants","S-PL-21991","Couepia marleneae Prance","Chrysobalanaceae","Couepia","marleneae","Prance",NA,NA,"822","822","M. Silva et al.",1972,8,17,"Brazil",NA,"Brazil: Amazonas, Est. Castanho-Typana",NA,NA,"Voucher in Herb: RB 267377","S:VascularPlants:S-PL-21991",NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
"14",NA,"F","Botany","V0184410F","Couepia marleneae Prance","Chrysobalanaceae","Couepia","marleneae","Prance",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,-52.8731,-10.8339,NA,"23ec4934-af28-4aeb-80a0-4b1928eaf28d",NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
"15","2/06/17 15:57","INPA","INPA","124562","Couepia marleneae","Chrysobalanaceae","Couepia",NA,"Prance",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Rio Paca, tributary of the Rio Mari Mari",NA,NA,NA,NA,NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
"16","2/06/17 15:57","INPA","INPA","154334","Couepia marleneae","Chrysobalanaceae","Couepia",NA,"Prance",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Basin of Rio Mau̩s, Rio Urupadi, trail leading E ca. 4 Km from mouth of igarap̩ Quininha",NA,NA,NA,NA,NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
"17","2/06/17 15:57","INPA","INPA","154355","Couepia marleneae","Chrysobalanaceae","Couepia",NA,"Prance",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Basin of Rio Mau̩s, Rio Urupadi, at mouth of igarap̩ Quininha",NA,NA,NA,NA,NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
"18","2/06/17 15:57","INPA","INPA","36358","Couepia marleneae","Chrysobalanaceae","Couepia",NA,"Prance","Prance, GT",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Rodovia BR-319 (Manaus-Porto velho), km 113. Solo argiloso.",NA,NA,NA,NA,NA,"Couepia marleneae Prance",NA,NA,"paratype",NA,NA
"19","2/06/17 15:57","INPA","INPA","36558","Couepia marleneae","Chrysobalanaceae","Couepia",NA,"Prance",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","BR-319, Estrada entre o Rio Ara̤a e o Lago do Castanho, em dire̤̣o ao Careiro",NA,NA,NA,NA,NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
"20","2/06/17 15:57","INPA","INPA","36581","Couepia marleneae","Chrysobalanaceae","Couepia",NA,"Prance","Prance, GT",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Estrada Manaus-Porto Velho, trecho compreendido entre os rios Castanho e Ara̤a. Mata de terra firme. Solo argiloso, ̼mido.",NA,NA,NA,NA,NA,"Couepia marleneae Prance",NA,NA,"paratype",NA,NA
"21","2/06/17 15:57","INPA","INPA","36913","Couepia marleneae","Chrysobalanaceae","Couepia",NA,"Prance",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Estrada Manaus-Porto Velho, trecho entre os rios Castanho e Tupana. Mata de terra firme. Solo argiloso.",NA,NA,NA,NA,NA,"Couepia marleneae Prance",NA,NA,"holotype",NA,NA
"22","2/06/17 15:57","INPA","INPA","37118","Couepia marleneae","Chrysobalanaceae","Couepia",NA,"Prance",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","BR-319, Furo do Castanho, estrada Ara̤a Castanho",NA,NA,NA,NA,NA,"Couepia marleneae Prance",NA,NA,NA,NA,NA
