"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11",NA,"US","Botany","3079059","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"2942",NA,"J. L. Zarucchi",1983,6,22,"Brazil","Amazonas",NA,"5 km S of Borba",NA,NA,NA,"http://n2t.net/ark:/65665/36803150b-dbc0-44e4-a3d5-9d0132ac0c88",NA,"Eperua oleifera Ducke"
"12",NA,"NY","NY","1171240","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera","M. R. Silva","1983-12-01T00:00:00.000+0000",NA,"2935",NA,"J. L. Zarucchi",1983,7,1,"Brazil","Amazonas",NA,"Basin of Rio Abacaxis, along lower Rio Marimari at FUNAI post, along sandy beach.",-58.966667,-4.033333,NA,"e2e51f1d-8197-43af-8cac-a1d9641d9f40",NA,"Eperua oleifera var. oleifera"
"13",NA,"NY","NY","1161272","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","R. S. Cowan","1983-12-01T00:00:00.000+0000",NA,"2941",NA,"J. L. Zarucchi",1983,7,4,"Brazil","Amazonas",NA,"basin of Rio Abacaxis, ca. 4 Km from mouth of IgarapÃ© Surubim, open white sand campina.",-58.566667,-4.516667,NA,"2775e168-bcd4-49a7-b303-8499eaf0ad2d",NA,"Eperua oleifera var. campestris Ducke"
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","154463","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","Silva, M. da","1983-12-01T00:00:00.000+0000",NA,"3209",NA,"Mike Hopkins",1983,7,27,"Brazil","Amazonas",NA,"Along Rio Apoquitaua, just above mouth of Rio Pacoval.",-57.93,-3.783333,NA,"urn:catalog:inpa:herbarium:207847",NA,"Eperua oleifera var. campestris Ducke"
"15",NA,"NY","NY","1171248","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","R. S. Cowan","1983-12-01T00:00:00.000+0000",NA,"2941",NA,"J. L. Zarucchi",1983,7,4,"Brazil","Amazonas",NA,"basin of Rio Abacaxis, ca. 4 Km from mouth of IgarapÃ© Surubim, open white sand campina.",-58.566667,-4.516667,NA,"08900262-3967-4016-8ee9-2ed8269811e5",NA,"Eperua oleifera var. campestris Ducke"
"16",NA,"US","Botany","3079065","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"2935",NA,"J. L. Zarucchi",1983,7,1,"Brazil","Amazonas",NA,"Basin of rio abacaxis, along lower rio marimari at funai post",NA,NA,NA,"http://n2t.net/ark:/65665/37a84aeb5-8955-4e50-9c44-ec021eee3fdb",NA,"Eperua oleifera Ducke"
"17",NA,"US","Botany","3079065","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,NA,"2935",NA,"J. L. Zarucchi",1983,7,1,"Brazil","Amazonas",NA,"Basin of rio abacaxis, along lower rio marimari at funai post",NA,NA,NA,"http://n2t.net/ark:/65665/3b9238815-873c-4543-9905-820d742a1f47",NA,"Eperua oleifera var. oleifera"
"18","2013-06-11T15:37:20.000+0000","JBRJ","RB","RB00140099","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke","R.S.COWAN",NA,NA,"3209",NA,"L.ZARUCCHI",1983,7,27,"Brazil","Amazonas","Maués","ALONG RIO APOQUITAUA, JUST ABOVE MOUTH OF RIO PACOVAL.",-57.933333,-3.783333,"TREE 18 M X 40 CM DBH AT HOME OF FRANCISCO; FLOWERS WITH CALYX YELLOWISH-GREEN, COROLLA LAVENDER AND CREAMY-WHITE IN DORSAL PORTION OF COROLLA INSIDE","urn:catalog:JBRJ:RB:140099",NA,"Eperua oleifera Ducke"
"19",NA,"Faculdade São Lucas (FSL)","HFSL","425","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","Silva, M. da","1983-12-01T00:00:00.000+0000",NA,"3209",NA,"Zarucchi, J.L.; Ferreira, C.A.C.",1983,7,27,"Brazil","Amazonas","Maués","Rio Apoquitaua, Along Rio Apoquitaua, just above mouth of Rio Pacoval.",-57.933333,-3.783333,"Tree 18 m x 40 cm DBH at home of Francisco; flowers with calyx yellowish-green, corolla lavender and creamy-white in dorsal portion of corolla inside. Projeto Flora Amazônica. ; DE","BRA:FSL:HFSL:0000000425",NA,"Eperua oleifera var. campestris Ducke"
"20","2017-10-18T17:08:13.000+0000","JBRJ","RB","RB00140080","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke","R.S.COWAN",NA,NA,"2941",NA,"L.ZARUCCHI",1983,7,4,"Brazil","Amazonas","Borba","BASIN OF RIO ABACAXIS, CA. 4 KM FROM MOUTH OF IGARAPÉ SURUBIM, OPEN WHITE SAND CAMPINA.",-58.566667,-4.516667,"SMALL SPREADING TREE TO 4 M TALL IN CAMPING; FLOWERS WITH CALYX PALE GREEN, COROLLA BLUISH-PINK; FRUIT PURPLISH-BROWN WHEM MATURE","urn:catalog:JBRJ:RB:140080",NA,"Eperua oleifera Ducke"
"21","2017-10-11T14:08:46.000+0000","JBRJ","RB","RB00140092","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke","R.S.COWAN",NA,NA,"2935",NA,"L.ZARUCCHI",1983,7,1,"Brazil","Amazonas","Borba","BASIN OF RIO ABACAXIS, ALONG LOWER RIO MARIMARI AT FUNAI POST, ALONG SANDY BEACH.",-58.966667,-4.033333,"SMALL SPREADING TREE TO 4 M TALL; FLOWERS WITH CALYX BROWNISH-GREEN, COROLLA BLUISLAVENDER; FRUITS PENDULOUS, TURNING BROWN WHEN MATURE","urn:catalog:JBRJ:RB:140092",NA,"Eperua oleifera Ducke"
"22",NA,"US","Botany","3079077","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"3209",NA,"J. L. Zarucchi",1983,7,27,"Brazil","Amazonas",NA,"Along rio apoquitaua, just above mouth rio pacoval",NA,NA,NA,"http://n2t.net/ark:/65665/34d03d335-93b5-4072-9d5c-7ab22ec8d0c5",NA,"Eperua oleifera Ducke"
"23",NA,"US","Botany","3079067","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"2941",NA,"J. L. Zarucchi",1983,7,4,"Brazil","Amazonas",NA,"Basin of rio abacaxis, ca 4 km from mouth of igarape surubim",NA,NA,NA,"http://n2t.net/ark:/65665/364ffcd6c-d89b-4e8d-b43a-d2f9dd769b2f",NA,"Eperua oleifera Ducke"
"24",NA,"US","Botany","2968146","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke",NA,NA,NA,"2533",NA,"C. E. Calderón, O. P. Monteiro & J. Guedes",1979,6,17,"Brazil","Amazonas",NA,"Transamazon hwy, 9 km w of rio dos pombos, 1.5 km e of igarape dos pombos, and 64 km w of the aripuana",NA,NA,NA,"http://n2t.net/ark:/65665/3fd84528c-d389-44eb-9679-18652a5a5fdc",NA,"Eperua oleifera var. campestris Ducke"
"25",NA,"NY","NY","1171245","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","M. F. da Silva","1985-01-01T00:00:00.000+0000",NA,"2533",NA,"C. E. CalderÃ³n",1979,6,17,"Brazil","Amazonas",NA,"Transamazonica, 9 Km do rio dos Pombos.",0,0,NA,"6e762187-dd21-428a-b1d5-b2f58a82e621",NA,"Eperua oleifera var. campestris Ducke"
"26",NA,"Universidade Estadual Paulista, UNESP","HRCB","41076","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke","Silva, M","1985-01-01T00:00:00.000+0000",NA,"2533",NA,"Calderon, C.E.",1979,6,17,"Brazil","Amazonas","Rio dos Pombos","Transamazônica, 9Km do Rio dos Pombos",NA,NA,NA,"BRA:UNESPRC:HRCB:0000041076",NA,"Eperua oleifera Ducke"
"27",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","2415","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","Silva, M. da","1985-01-01T00:00:00.000+0000",NA,"178",NA,"Vieira, G.; Zarucchi, J.L.; Silva, A.S.L. da; Mota, C.D.A. da & Monteiro, O.P.",1979,11,26,"Brazil","Amazonas",NA,"Rodovia do Estanho, entre os Km 790 e 795 da Transamazonica;",0,0,NA,"BRA:IFAM - CMZL:EAFM:0000002415",NA,"Eperua oleifera var. campestris Ducke"
"28","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","88502","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","Silva, M. da","1985-01-01T00:00:00.000+0000",NA,"178",NA,"Mike Hopkins",1979,11,26,"Brazil","Amazonas",NA,"""Rodovia do Estanho, entre os Km 790 e 795 da Transamazonica;""",NA,NA,NA,"urn:catalog:inpa:herbarium:202834",NA,"Eperua oleifera var. campestris Ducke"
"29",NA,"NY","NY","1171242","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","M. R. Silva","1985-01-01T00:00:00.000+0000",NA,"178",NA,"G. Vieira",1979,11,26,"Brazil","Amazonas",NA,"Rodovia do Estanho, entre os Km 790 e 795 da Transamazonica;",0,0,NA,"dfaee92e-b286-4b6c-9d5c-62bbd0baee54",NA,"Eperua oleifera var. campestris Ducke"
"30",NA,"MN","R","54530","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,NA,"213",NA,"Ducke, W.A.",1936,7,5,"Brazil",NA,"Borba","Rio Madeira",NA,NA,"Museu Nacional - Rio de Janeiro","BRA:MN:R:0000054530",NA,"Eperua oleifera var. oleifera"
"31","2015-04-11T10:12:55.000+0000","S","VascularPlants","S-R-8710","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"213",213,"A. Ducke",1936,7,5,"Brazil",NA,NA,"[Brazil] Borba, Rio Madeira",NA,NA,"Nom. vulg.: ""Jacaré-copahiba""","S:VascularPlants:S-R-8710",NA,"Eperua oleifera Ducke"
"32","2017-10-17T19:25:44.000+0000","JBRJ","RB","RB00585686","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,"ISOLECTOTYPE",NA,NA,"Ducke, A.",1930,1,16,"Brazil","Amazonas","Borba","Rio Madeira.",NA,NA,"Mata, árvore grande, flor lilás pálido. Floriu no Jardim Botânico em fevereiro de 1942. Nome vulgar: ""Jacaré Copaíba""","urn:catalog:JBRJ:RB:585686",NA,"Eperua oleifera var. oleifera"
"33","2013-12-02T14:29:30.000+0000","MNHN","P","P00835938","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke","Cowan",NA,NA,NA,23291,"Ducke, A.",1930,1,17,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00835938",NA,"Eperua oleifera Ducke"
"34",NA,"NY","NY","4383","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,"TYPE","RB23290",NA,"W. A. Ducke",1930,1,16,"Brazil","Amazonas",NA,"Borba, Rio Madeira",0,0,NA,"35d4b117-79cc-46d7-bfab-591286233f35",NA,"Eperua oleifera Ducke"
"35",NA,NA,"Botany","U  0003233","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera","Cowan RS","1974-04-01T00:00:00.000+0000","ISOTYPE",NA,NA,"Ducke A",1930,1,16,"Brazil","Amazonas",NA,"Borba (Rio Madeira, civ. Amazonas)",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200003233",NA,"Eperua oleifera var. oleifera"
"36",NA,"F","Botany","V0057804F","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,"ISOLECTOTYPE","23290",NA,"A. Ducke",1930,1,16,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"52d78ab3-a3f2-48f4-a49e-b503676d14f1",NA,"Eperua oleifera Ducke"
"37","2012-12-03T11:28:43.000+0000","K","Herbarium","K000858688","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,"ISOLECTOTYPE","s.n.",NA,"Ducke, A.",1930,1,16,"Brazil",NA,NA,"Rio [M]adeira, Borba.",NA,NA,"Herbario do Jardim Botanico do Rio de Janeiro, Herb. No. 23290.","http://specimens.kew.org/herbarium/K000858688",NA,"Eperua oleifera Ducke"
"38","2015-04-11T10:12:55.000+0000","S","VascularPlants","S-R-8709","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"23290",23290,"A. Ducke",1930,1,16,"Brazil","Amazonas",NA,"[Brazil] Borba, Rio Madeira, civ. Amazonas",NA,NA,"Nome vulgar ""Jacaré-copahiba""","S:VascularPlants:S-R-8709",NA,"Eperua oleifera Ducke"
"39","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","234506","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"s.n.",NA,"Mike Hopkins",1930,1,16,"Brazil","Amazonas",NA,"Rio Madeira",NA,NA,NA,"urn:catalog:inpa:herbarium:217018",NA,"Eperua oleifera Ducke"
"40","2017-10-17T18:38:39.000+0000","JBRJ","RB","RB00585836","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke",NA,NA,"HOLOTYPE",NA,NA,"Ducke, A.",1930,1,17,"Brazil","Amazonas","Borba","Rio Madeira, campo arenoso.",NA,NA,"Árv. peq. (maior nas ilhas de mata), fl. rósea-purpúrea. Muito frequente no lugar. Rio Madeira","urn:catalog:JBRJ:RB:585836",NA,"Eperua oleifera var. campestris Ducke"
"41","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","234504","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke",NA,NA,NA,"s.n.",NA,"Mike Hopkins",1930,1,17,"Brazil","Amazonas",NA,"Rio Madeira, campo arenoso.",NA,NA,NA,"urn:catalog:inpa:herbarium:217016",NA,"Eperua oleifera var. campestris Ducke"
"42","2017-10-17T19:18:36.000+0000","JBRJ","RB","RB00585835","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke",NA,NA,"HOLOTYPE",NA,NA,"Ducke, A.",1930,1,17,"Brazil","Amazonas","Borba","Rio Madeira, campo arenoso.",NA,NA,"Árv. peq. (maior nas ilhas de mata), fl. rósea-purpúrea. Muito frequente no lugar. Rio Madeira","urn:catalog:JBRJ:RB:585835",NA,"Eperua oleifera var. campestris Ducke"
"43","2017-10-17T18:36:51.000+0000","JBRJ","RB","RB00539606","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,"ISOLECTOTYPE",NA,NA,"Ducke, A.",1930,1,16,"Brazil","Amazonas","Borba","Rio Madeira.",NA,NA,"Mata, árvore grande, flor lilás pálido. Floriu no Jardim Botânico em fevereiro de 1942. Nome vulgar: ""Jacaré Copaíba""","urn:catalog:JBRJ:RB:539606",NA,"Eperua oleifera var. oleifera"
"44",NA,NA,"Botany","U  0003232","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke","Cowan RS","1974-04-01T00:00:00.000+0000","ISOTYPE",NA,NA,"Ducke A",1930,1,17,"Brazil","Amazonas",NA,"Borba (Rio Madeira, civ. Amazonas)",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200003232",NA,"Eperua oleifera var. campestris Ducke"
"45","2017-10-17T18:40:07.000+0000","JBRJ","RB","RB00539605","Eperua oleifera var. campestris Ducke",NA,"Fabaceae","Eperua","oleifera","campestris","var. campestris Ducke",NA,NA,"HOLOTYPE",NA,NA,"Ducke, A.",1930,1,17,"Brazil","Amazonas","Borba","Rio Madeira, campo arenoso.",NA,NA,"Árv. peq. (maior nas ilhas de mata), fl. rósea-purpúrea. Muito frequente no lugar. Rio Madeira","urn:catalog:JBRJ:RB:539605",NA,"Eperua oleifera var. campestris Ducke"
"46","2014-11-03T13:37:12.000+0000","JBRJ","RB","RB00585687","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1927,12,18,"Brazil","Amazonas","Amazonas","Maués, Lago Massauary.",NA,NA,"Mata d´uma cabeceira n´uma baixa do centro. Árvore grande, casca escura.Nome vulgar: ""Jacaré Copaíba""","urn:catalog:JBRJ:RB:585687",NA,"Eperua oleifera var. oleifera"
"47","2014-11-03T13:37:12.000+0000","JBRJ","RB","RB00585688","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1927,12,18,"Brazil","Amazonas","Amazonas","Maués, Lago Massauary.",NA,NA,"Mata d´uma cabeceira n´uma baixa do centro. Árvore grande, casca escura.Nome vulgar: ""Jacaré Copaíba""","urn:catalog:JBRJ:RB:585688",NA,"Eperua oleifera var. oleifera"
"48",NA,"NY","NY","1171251","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,NA,"235",NA,"W. A. Ducke",NA,NA,NA,"Brazil","Amazonas",NA,NA,0,0,NA,"cfe02555-7673-4e06-a30c-6e32c92bb46b",NA,"Eperua oleifera var. oleifera"
"49",NA,"NY","NY","1171250","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,NA,"235",NA,"W. A. Ducke",NA,NA,NA,"Brazil","Amazonas",NA,NA,0,0,NA,"9d5631b8-3e44-4a52-ba2d-956521d70dae",NA,"Eperua oleifera var. oleifera"
"50","2015-04-11T10:12:55.000+0000","S","VascularPlants","S-R-8711","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"73",73,"A. Ducke",1935,11,9,"Brazil",NA,NA,"[Brazil] Borba, Rio Madeira",NA,NA,NA,"S:VascularPlants:S-R-8711",NA,"Eperua oleifera Ducke"
"51",NA,"US","Botany","1693078","Eperua oleifera Ducke",NA,"Fabaceae","Eperua","oleifera",NA,"Ducke",NA,NA,NA,"73",NA,"A. Ducke",1935,11,9,"Brazil","Amazonas",NA,"Barba (rio madeira)",NA,NA,NA,"http://n2t.net/ark:/65665/3b89f8063-5062-4ba8-ba49-b37e68579eba",NA,"Eperua oleifera Ducke"
"52","2014-11-03T13:09:10.000+0000","JBRJ","RB","RB00539607","Eperua oleifera var. oleifera",NA,"Fabaceae","Eperua","oleifera","oleifera","var. oleifera",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1927,12,18,"Brazil","Amazonas","Amazonas","Maués, Lago Massauary.",NA,NA,"Mata d´uma cabeceira n´uma baixa do centro. Árvore grande, casca escura.Nome vulgar: ""Jacaré Copaíba""","urn:catalog:JBRJ:RB:539607",NA,"Eperua oleifera var. oleifera"
