"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"18","2017-10-18T17:12:16.000+0000","JBRJ","RB","RB00576083","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Vidal de Freitas Mansano","2010-04-15T00:00:00.000+0000",NA,"666","J.E. Meireles; C. Fraga, J. Neri, M. Savedra",2009,7,8,"Brazil","Bahia","Mucugê","BA 142, ca de 2 km de Andarai p/ Mucuge. Ponte sobre o Rio Piabas. Mata de Galeria.",NA,NA,"Arvore de 6 m. Foliolos discolores, membranaceos. Frutos passados pardecentes. ~DNA ~ seco em alcool","urn:catalog:JBRJ:RB:576083",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"21",NA,"Universidade Federal da Bahia (UFBA)","ALCB","82093","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Guedes, ML","2008-01-01T00:00:00.000+0000",NA,"14260","Guedes, ML; Guaré, F; et al.",2007,12,8,"Brazil","Bahia","Lençóis","Chapada Diamantina, Margem do Rio São José",-41.383333,-12.55,"de ca 6 m de altura. Folhas com folíolos cartáceos, discolores, vilosos. Inflorescência com botões vilosos, externamente e internamente. Frutos passados, marrons. Ocasional.","BRA:UFBA:ALCB:0000082093",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"22",NA,"Universidade Federal da Bahia (UFBA)","ALCB","81994","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Guedes, ML","2008-01-01T00:00:00.000+0000",NA,"14162","Guedes, ML; Guaré, F; et al.",2007,12,6,"Brazil","Bahia","Andaraí","Chapada Diamantina",-41.309722,-12.851111,"de ca 5 m de altura. Folhas com folíolos membranáceos, pubescentes, com a face abaxial vilosa. Inflorescência com raque e cálice vilosos, pétalas alvas. Frutos jovens, imaturos verdes.","BRA:UFBA:ALCB:0000081994",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"25",NA,"Universidade Federal do Ceará, UFC","EAC","38645","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Queiroz, L.P.","2006-05-12T00:00:00.000+0000",NA,"s.n.","Silveira, E.",2006,2,13,"Brazil","Bahia","Lençóis","Hotel de Lençóis.",0,0,"Arbórea. Flor Amarela.","BRA:UFC:EAC:0000038645",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"26",NA,"UEFS","HUEFS","120547","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","V.F.Mansano","2017-11-01T00:00:00.000+0000",NA,"178","Couto, A.P.L.",2006,7,30,"Brazil","Bahia","Lençóis",NA,-41.383333,-12.566667,"Floresta estacional","BRA:UEFS:HUEFS:0000120547",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"27",NA,"UEFS","HUEFS","204555","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","L.P.Queiroz","2016-08-01T00:00:00.000+0000",NA,"3947","Miranda, A.M.",2002,6,7,"Brazil","Bahia","Andaraí",NA,NA,NA,"Local antropizado.","BRA:UEFS:HUEFS:0000204555",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"28",NA,"MBM","MBM","281120","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Queiróz, LP de",NA,NA,"7456","Queiróz, LP de; et al.",2002,9,NA,"Brazil","Bahia","Lençóis","Lençóis",0,0,NA,"BRA:MBM:MBM:0000281120",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"33",NA,"UEFS","HUEFS","80626","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","V.F.Mansano","2007-02-01T00:00:00.000+0000",NA,"35","Funch, R.",2002,12,3,"Brazil","Bahia","Lençóis","Mata ao lado da Capitinga.",-41.383333,-12.566667,NA,"BRA:UEFS:HUEFS:0000080626",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"34",NA,"Universidade Federal da Bahia (UFBA)","ALCB","53606","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Guedes, ML","2001-08-01T00:00:00.000+0000",NA,"213","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML",2001,4,13,"Brazil","Bahia","Itaête","Paraguaçu, Fazenda Baixão, rio Una",0,0,"Folhas membranáceas, discolores, pilosas. Flores com cálice com pêlos brilhantes cremes, botões amarronzados. Frutos maduros marrons.; Mata ciliar.","BRA:UFBA:ALCB:0000053606",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"35",NA,"Universidade Federal da Bahia (UFBA)","ALCB","52345","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Guedes, ML","2001-05-01T00:00:00.000+0000",NA,"14","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM",2001,4,30,"Brazil","Bahia","Andaraí","Chapada Diamantina, Área de lote",0,0,"7,0m. Folíolos cartáceos, vilosos. Inflorescência axilar, cálice viloso esverdeado. Frutos imaturos verdes e maduros marrons, deiscentes.","BRA:UFBA:ALCB:0000052345",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"37",NA,"USP","SPF","157965","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Queiroz, LP","2001-09-01T00:00:00.000+0000",NA,"23","Rocha, ACS",2001,8,25,"Brazil","Bahia","Mucugê",NA,-41.237778,-12.931111,NA,"BRA:USP:SPF:0000157965",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"39",NA,"UEFS","HUEFS","58621","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","L.P.de Queiroz","2005-06-01T00:00:00.000+0000",NA,NA,"Correia, V.G.",2001,11,24,"Brazil","Bahia","Mucugê","Na margem da estrada.",NA,NA,NA,"BRA:UEFS:HUEFS:0000058621",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"40",NA,"UESC","UESC","4309","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","V.F. Mansano","2009-11-01T00:00:00.000+0000",NA,"6134","Queiroz, L.P.de",2000,2,18,"Brazil","Bahia","Lençóis",NA,-41.373333,-12.543056,"Arvoreta de ca. 3,0 m.","BRA:UESC:UESC:0000004309",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"43",NA,"Universidade Federal da Bahia (UFBA)","ALCB","52255A","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Mansano, VF","2009-11-20T00:00:00.000+0000",NA,"0777","Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC",2000,3,8,"Brazil","Bahia","Lençóis","Chapada Diamantina, Foz do rio Capivara, situado a 14 Km de Lençóis, com acesso pela estrada de terra Lençóis/Andaraí. Localizado nos limites do Parque Nacional da Chapada Diamantina e a APA de Iraquara/Marimbus. Dissertação Mestrado em fitossociolog",-41.369167,-12.635556,"9,0 m, terrestre, erecta. Folhas membranáceas, discolores. Flores e botões rosados e pilosos. Frutos maduros secos marrom. Ocasional.; Vegetação arbustiva/arbórea, pouco antropizada pela ação dos garimpeiros. Influenciada pela vegetaç","BRA:UFBA:ALCB:000052255A",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"44",NA,"UEFS","HUEFS","49984","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","L.P.de Queiroz","2001-02-01T00:00:00.000+0000",NA,"100","Lemos, M.J.S.",2000,10,22,"Brazil","Bahia","Lençóis","Estrada saindo de Lençóis para a BR, depois da 2a. Ponte, entrada a direita.",-41.433333,-12.45,NA,"BRA:UEFS:HUEFS:0000049984",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"45",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","53981","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan",NA,"2013-11-14T00:00:00.000+0000",NA,"648","Mendonça Filho, CV; Belinello, R",2000,11,12,"Brazil","Bahia","BR 242-estrada para Lençois","ca. 5 Km",0,0,NA,"BRA:UFMG:BHCB:0000053981",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"46","2013-02-21T00:00:00.000+0000","K","Herbarium","K000877647","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Barneby, R.C.",NA,NA,"2141","Amorim, A.M.; Juchum, F.S.; Jacques, E.L.",1998,1,25,"Brazil",NA,"Lençóis","Rodovia de acesso ao município, à partir da BR. Coletas efetuadas a 8km do município.",NA,NA,"See Carp. Coll. Projeto Mata Atlântica do Nordeste (Convênio CEPLAC/Jardim Botânico de Nova Iorque). Projeto financiado pela Fundação John D. & Catherine T. Mac Arthur","http://specimens.kew.org/herbarium/K000877647",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"47",NA,"NY","NY","623350","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","R. C. Barneby","1999-01-01T00:00:00.000+0000",NA,"2141","A. M. Amorim",1998,1,25,"Brazil","Bahia",NA,"Rodovia de acesso ao municÃ­pio, a partir da BR.  Coletas efetuadas a 8km do municÃ­pio.",-41.3897405625552,-12.5669562453856,NA,"0bc00281-4862-4dd1-aeb5-dd561ad14551",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"50",NA,"UEFS","HUEFS","35166","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan",NA,NA,NA,"90","Carneiro-Torres, D.S.",1998,11,29,"Brazil","Bahia","Lençóis","Lençóis, estrada para Barro Branco. Área de Capitinga.",NA,NA,NA,"BRA:UEFS:HUEFS:0000035166",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"51",NA,"UFPI","TEPB","17862","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","S.A.Renvoize","1998-04-20T00:00:00.000+0000",NA,"28612","R.M. Harley",1997,4,20,"Brazil","Bahia","Lençois","Ca. 11Km após a bifurcação a direita",-41.346667,-12.632778,"Árvore ca. 7m de altura, folhas discolores, face superior verde, inferior mais clara; botões castanhos, pétalas alvas, filetes alvos, anteras amarelas","BRA:UFPI:TEPB:0000017862",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"53",NA,"Universidade Federal de Sergipe, UFS","ASE","7638","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan",NA,NA,NA,"28312","Harley, RM; A.M.Giulietti; R.P.Oliveira; Oliveira, A; et al.",1997,4,20,"Brazil","Bahia","Lençois","ca. 11km após bifurcação a direita",-41.346667,-12.632778,"árvore. 7. m. folhas discolores, face superior verde, inferior mais clara, botões castanhos, pétalas alvas, filetes alvos, anteras amarelas.; árvore. 7. m. folhas discolores, face superior verde, inferior mais clara, botões castanhos,","BRA:UFS:ASE:0000007638",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"54",NA,"UNICAMP","UEC","99727","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Mansano, V.F.","1997-01-01T00:00:00.000+0000",NA,"656","Koch, I.; Belinello, R.; Lisboa, M.",1997,4,5,"Brazil","Bahia","Lençóis","Estrada para o Morro do Pai Inácio, ca.",0,0,"fruto, Árvore, ca. 6 m, frutos maduros verdes.","BRA:UNICAMP:UEC:0000099727",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"56",NA,"UEFS","HUEFS","51037","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan",NA,NA,NA,"5521","Guedes, M.L.S.",1997,11,9,"Brazil","Bahia","Andaraí","Caminho para Fazenda Volta de Pedra, Km 511.",-42.133333,-12.883333,NA,"BRA:UEFS:HUEFS:0000051037",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"59",NA,"UEFS","HUEFS","21972","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","L.P.de Queiroz","1996-01-01T00:00:00.000+0000",NA,"63121","Hatschbach, G.",1995,8,18,"Brazil","Bahia","Camaçari",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000021972",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"60",NA,"UEFS","HUEFS","18641","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","V.F.Mansano","2009-11-01T00:00:00.000+0000",NA,"4212","Queiroz, L.P.de",1994,10,17,"Brazil","Bahia","Utinga",NA,-41.033333,-12.016667,NA,"BRA:UEFS:HUEFS:0000018641",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"61",NA,"Universidade Federal de Sergipe, UFS","ASE","5849","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan",NA,NA,NA,"3024","Farney, C; Gomes, JC; Silva, RA",1992,1,30,"Brazil","Sergipe","Japaratuba","Distrito São José, Fazenda Pontal, Área de Assentamento do INCRA",-36.94,-10.593333,"Árvore. 5. m. crescendo em fundo de vale, folhas verdes discolores, frutos maduros passados castanhos.; Árvore. 5. m. crescendo em fundo de vale, folhas verdes discolores, frutos maduros passados castanhos.; Mata remanescente (solo ar","BRA:UFS:ASE:0000005849",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"62",NA,"Universidade Federal de Sergipe, UFS","ASE","5877","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","L.M.O.Rodrigues","2006-05-08T00:00:00.000+0000",NA,"3055","Farney, C; Gomes, JC; Silva, RA",1992,1,30,"Brazil","Sergipe","Japaratuba","Distrito São José, Fazenda Pontal, Área de Assentamento do INCRA",-36.94,-10.593333,"Árvore. 15. m. tronco com casca fissurada, folhas deiscolores verdes, inflorescência com raque castanho, flores em botões castanho esverdeados.; Árvore. 15. m. tronco com casca fissurada, folhas deiscolores verdes, inflorescência com","BRA:UFS:ASE:0000005877",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"63",NA,"Cenargen","CEN","28287","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","V. F. Mansano",NA,NA,"8588","Lídio Coradin",1992,9,12,"Brazil","Ba","ANDARAI","Entroncamento (BR - 242) - Andaraí, km 12.",-41.3,-12.85,"Fruto jovem.","BRA:Cenargen:CEN:0000028287",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"64",NA,"NY","NY","623346","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","O. M. Royo","1993-01-01T00:00:00.000+0000",NA,"5786","M. M. Arbo",1992,11,26,"Brazil","Bahia",NA,"DesvÃ­o a LenÃ§Ã³is, 8 km S de BR-242.",-41.37,-12.52,NA,"4eacc72b-1228-4188-846a-4b42a8990f3e",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"66","2007-03-15T11:15:20.000+0000","K","Herbarium","K000188488","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Royo, O.M.",NA,NA,"5786","Mello-Silva, R.; Arbo, M.M.; Vicente, J.",1992,11,26,"Brazil",NA,"Lençóis","Desvio a Lençóis, 8km S de BR-242",-41.37,-12.52,NA,"http://specimens.kew.org/herbarium/K000188488",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"68",NA,"UEFS","HUEFS","13251","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan",NA,NA,NA,"3020","Carvalho, A.M.de",1990,4,13,"Brazil","Bahia","Andaraí",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000013251",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"71","2007-03-15T11:15:20.000+0000","K","Herbarium","K000188486","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Lewis, G.P.",NA,NA,"3020","Carvalho, A.M.; Thomas, W.W.",1990,4,13,"Brazil",NA,"Andaraí","40km na estrada de Andaraí para a BR-242",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188486",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"73","2014-07-08T05:06:06.000+0000","JBRJ","RB","RB00183758","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","H.C. DE LIMA","1990-01-01T00:00:00.000+0000",NA,"3979","H.C. DE LIMA; ET AL",1990,9,12,"Brazil","Bahia","Lençóis","CHAPADA DE DIAMANTINA, ESTRADA PARA RECANTO, A 2 KM DE LENÇOIS, CAPETINGA.",NA,NA,"ARVORETA OU ARBUSTO COM 2-4 M ALT. FRUTOS AMARELO-ESVERDEADOS COM SEMENTE ALVACENTA E ARILO AMARELO. VÍ INDIVÍDUOS COM ATÉ 10 M ATL. FREQUENTE.","urn:catalog:JBRJ:RB:183758",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"75","2007-03-15T11:15:20.000+0000","K","Herbarium","K000188489","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan",NA,NA,NA,"3979","Lima, H.C.; Brito, H.S.; Faria, S.M.",1990,9,12,"Brazil",NA,"Lençóis","Chapada Diamantina, estrada para Recanto, 2km de Lençóis, Capetinga",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188489",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"76","2007-03-15T11:15:20.000+0000","K","Herbarium","K000188487","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Lewis, G.P.",NA,NA,"2763","Mattos Silva, L.A.; Santos, T.S.; Santos, E.B.",1989,5,18,"Brazil",NA,"Lençóis","Estrada Lençóis-BR-242, numa extensao de 12km",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188487",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"77",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","45201","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","V. F. Mansano",NA,NA,"2763","L. A. M. Silva",1989,5,18,"Brazil","Bahia","LENÇÓIS","Estr. liga Lencois/BR-242, numa extensao 12Km, ao longo da estrada.",NA,NA,"Ambiente: Campo rupestre Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000045201",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"78","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","159880","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan","Ramos, J.F.","2014-05-26T00:00:00.000+0000",NA,"222","Mattos, F",1988,5,2,"Brazil","Amazonas",NA,"Bacia do rio Urucu-PETROBRÁS. Água do rio barrenta meio escura. Coleta na Base Santo Antônio até a linha 143, acima de Porto Hélio. Mata de igapó.",NA,NA,NA,"urn:catalog:inpa:herbarium:98916",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
"79",NA,"UEFS","HUEFS","8259","Swartzia bahiensis R.S.Cowan","Fabaceae","Swartzia","bahiensis","R.S.Cowan",NA,NA,NA,"1826","Queiroz, L.P.de",1987,10,9,"Brazil","Bahia","Andaraí",NA,-41.25,-12.85,NA,"BRA:UEFS:HUEFS:0000008259",NA,"Swartzia bahiensis R.S.Cowan",NA,NA,NA,NA
