"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"11",NA,"NY","NY","452392","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","R. T. Pennington",NA,NA,"1411","A. M. Amorim",1993,11,9,"Brazil","Bahia",NA,"Reservba Biológica do Mico-leao (IBAMA). Entrada no Km. 46 da Rodavia BA-001 Ilhéus/Una",-39.08,-15.15,NA,"697db842-5fbc-4b43-8080-b131376bf1c4",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"12","2014-07-08T04:54:27.000+0000","JBRJ","RB","RB00169026","Andira marauensis N.F.Mattos","cf.","Fabaceae","Andira","marauensis","N.F.Mattos","Pennington","1991-01-01T00:00:00.000+0000",NA,"3510","André M de Carvalho; et al",1991,9,21,"Brazil","Bahia","Uruçuca","Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conjunto Faz Santa Cruz.",-39.016667,-14.416667,"Arvorezinha com ca. 4-5m de altura. Estéril.","urn:catalog:JBRJ:RB:169026",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"13","2007-03-15T11:12:58.000+0000","K","Herbarium","K000187844","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","Pennington, ex num cit.",NA,NA,"102","Voeks, R.",1985,3,28,"Brazil",NA,"Ilhéus","Fazenda Barra do Manguinho, km 11 da rodovia Ilhéus-Olivença-Una, BA-001",-39.03,-14.78,NA,"http://specimens.kew.org/herbarium/K000187844",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"14",NA,"NY","NY","452393","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","R. T. Pennington",NA,NA,"13800","S. A. Mori",1981,4,28,"Brazil","Bahia",NA,"Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km. SW of OlivenÃ§a on the road from OlivenÃ§a to Buerarema.",-39.0833,-15.15,"Voucher fo ecological study of forest diversity.","182f0f26-9039-44b9-97f2-8dcd4c80b63f",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"15",NA,"UnB","UB","140921","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","Pennington, RT","1994-01-01T00:00:00.000+0000",NA,"3142","Belém, RP",1967,1,17,"Brazil","Bahia","Maraú",NA,0,0,NA,"BRA:UnB:UB:0000140921",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"16",NA,"US","Botany","2881695","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos",NA,NA,NA,"3142","R. Belém & R. S. Pinheiro",1967,1,17,"Brazil","Bahia",NA,"BA. Marau. Mata Costeira",NA,NA,NA,"http://n2t.net/ark:/65665/3cfe76003-6927-46ba-9857-e2f168c51abe",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"17",NA,"NY","NY","5105","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos",NA,NA,"ISOTYPE","3089","R. P. BelÃ©m",1967,1,12,"Brazil","Bahia",NA,"MaraÃº.",-39.015311,-14.10395,NA,"e2f05dfa-537a-462a-a5b3-836c8d508a33",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"18",NA,"NY","NY","452394","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","R. T. Pennington",NA,NA,"3142","R. P. BelÃ©m",1967,1,17,"Brazil","Bahia",NA,"MaraÃº",-39,-14.1333,NA,"9f1e44bd-c4f7-4780-976e-65c3c9e94d55",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"19",NA,"UnB","UB","140922","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","Pennington, RT","1994-01-01T00:00:00.000+0000",NA,"3091","Belém, RP",1967,1,12,"Brazil","Bahia","Maraú",NA,0,0,"Flores róseas.; Árvore 6m.; Mata costeira","BRA:UnB:UB:0000140922",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"20",NA,"NY","NY","5106","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos",NA,NA,"ISOTYPE","3089","R. P. BelÃ©m",1967,1,12,"Brazil","Bahia",NA,"MaraÃº.",-39.015311,-14.10395,NA,"20a77e5a-dccb-421f-905c-70125a82b9ad",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"21",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","76867","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","A. M. Amorim",NA,NA,"6475","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","una","Reserva Bilogica do Mico-leão (IBAMA). Entrada Km 46 BA-001 Ilheus/Una. Enttrono da reserva. Marg. Do Rio Maruim.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000076867",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"22",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","67540","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","A. M. Amorim",NA,NA,"1908","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrda Km 46 BA -001 Ilheus/Una.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000067540",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"23",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","58380","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","R. T. Pennington",NA,NA,"1238","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Bilogica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Estr. p/ sede da Reserva.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000058380",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"24",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","37592","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","R. T. Pennington",NA,NA,"102","R. Voeks",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Fazenda Barra do Mmanguinho, Km 11 da Rod. Ilhéus/Olivença/Una (BA-001).",NA,NA,"Ambiente: Restinga estragada anteriormente pelo homem. Solo arenoso e encharcado. Habito: Arvorezinha, 3m.","BRA:CEPLAC:CEPEC:0000037592",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
"25",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","57430","Andira marauensis N.F.Mattos",NA,"Fabaceae","Andira","marauensis","N.F.Mattos","A. M. Amorim",NA,NA,"90","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000057430",NA,"Andira marauensis N.F.Mattos",NA,NA,NA
