"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"49","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Souza, MAD de",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"50","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Cavalcante, PB",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"51","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Vieira, MGG",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"52","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Nascimento, JR",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"53","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Nascimento, JR",1961,4,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:243793",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"54",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","4207","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"2393",NA,"Rodrigues, W.A.",1961,4,18,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke.",0,0,"Terra firme. Solo argiloso. Frutos verdes com o pedúnculo vermelho. Árvore ca. 5 m.","BRA:CPATSA:HTSA:0000004207",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"55",NA,NA,"Botany","L.1089640","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Rodrigues WA",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1089640",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"56",NA,NA,"Botany","L.1146818","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146818",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"57",NA,NA,"Botany","L.1146817","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146817",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"58",NA,NA,"Botany","L.1146821","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146821",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"59",NA,NA,"Botany","U.1073802","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou LW",NA,NA,NA,"Ribeiro JELS",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1073802",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"60",NA,NA,"Botany","L.1146816","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146816",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"61",NA,NA,"Botany","L.1146822","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146822",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"62","2016-03-03T00:00:00.000+0000","K","Herbarium","K001186331","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,"1520",NA,"Ribeiro, J.E.L.S.",NA,NA,NA,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara km 26.",NA,NA,"14 1994","http://specimens.kew.org/herbarium/K001186331",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"63",NA,NA,"Botany","L.1146820","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146820",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"64",NA,NA,"Botany","L.1089637","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Rodrigues WA",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1089637",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"65",NA,NA,"Botany","L.1089641","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Rodrigues WA",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1089641",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"66",NA,NA,"Botany","L.1089639","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Rodrigues WA",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1089639",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"67",NA,NA,"Botany","L.1089636","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Rodrigues WA",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1089636",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"68",NA,"F","Botany","V0205850F","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","RRC ID Flag","2000-01-01T00:00:00.000+0000","5645","5645","W. A. Rodrigues",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,"2932d162-eac4-48c9-9996-00e1525695aa",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"69",NA,NA,"Botany","L.1089638","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Rodrigues WA",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1089638",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
"70",NA,NA,"Botany","L.1146819","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146819",NA,"Malmea manausensis Maas & J.M.S.Miralha",NA,NA,NA
