"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"16",NA,"UEFS","HUEFS","13898","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.",NA,NA,NA,"1214","Amorim, A.M.",1993,4,14,"Brazil","Bahia","Una",NA,-39.083333,-15.15,NA,"BRA:UEFS:HUEFS:0000013898","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"17",NA,"MBM","MBM","158843","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Amorim, A","1993-01-01T00:00:00.000+0000",NA,"1214","Amorim, AM; Santos, EB; Sant'Ana, SC; Hage, JL",1993,4,14,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA), Entrada no km 46 da Rod. BA-001 Ilheus/Una. Picada paralela ao rumo da reserva.",-39.083333,-15.15,"Árvore com ca 9,0m de altura, ramos com pêlos ferrugíneos. Folhas marcadamente discolores, a face superior verde, brilhante, a inferior verde-acastanhadas, opaca. Flores passadas verde-acastanhadas. Frutos imaturos verdes.; Região de","BRA:MBM:MBM:0000158843","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"18",NA,NA,"Botany","U.1076567","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Dias MC","1998-07-01T00:00:00.000+0000","PARATYPE",NA,"Amorim AM; et al.",1993,4,15,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1076567","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"19",NA,"Universidade Federal da Bahia (UFBA)","ALCB","027631","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Amorim, AMA","1993-01-01T00:00:00.000+0000",NA,"1583","Amorim, AMA; Sant'Ana, SC de; Jardim, J; Neto, AG",1993,11,28,"Brazil","Bahia","Una","Litoral Sul, Reserva Biológica Mico-leão (IBAMA). Entrada no Km 46 da Rod. BA-001 Ilhéus/Una",-39.083333,-15.15,"ca. 6m alt. Folhas marcadamente discolores, a face supeiror verde-escura e brilhante, a inferior marrom opaca. Frutos marrons, muito vistosos.; Higrófila Sul Baiana.","BRA:UFBA:ALCB:0000027631","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"20",NA,"MBM","MBM","164314","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Amorim, A","1993-01-01T00:00:00.000+0000",NA,"1583","Amorim, AM; Sant'Ana, SC; Jardim, JG; Neto, AG",1993,11,28,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA), Entrada no km 46 da Rod. BA-001 Ilheus/Una.",-39.083333,-15.15,"Árvore com ca 6m de altura. Folhas marcadamente discolores, a face superior verde escura, brilhante a inferior marrom opaca. Frutos marrons, muito vistosos.; Região de Mata Higrófila Sul Baiana.","BRA:MBM:MBM:0000164314","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"21",NA,"NY","NY","395904","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","A. M. Amorim","1993-01-01T00:00:00.000+0000",NA,"1583","A. M. Amorim",1993,11,28,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 IlhÃ©us/Una. Regiao da Mata HigrÃ³fila Sul Baiana",-39.08,-15.15,NA,"1692f178-9692-42b9-add3-97c51016e70f","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"22",NA,"UEFS","HUEFS","16201","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.",NA,NA,NA,"1583","Amorim, A.M.",1993,11,28,"Brazil","Bahia","Una",NA,-39.083333,-15.15,NA,"BRA:UEFS:HUEFS:0000016201","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"23",NA,"UFES","VIES","6674","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Maas, P.J.M.","1905-06-14T00:00:00.000+0000",NA,NA,"Carvalho, A.M.; Santos, T.S. dos & Kobayashi, M.",1991,5,30,"Brazil","Bahia","Ilhéus",NA,NA,NA,"SW1439","BRA:UFES:VIES:0000006674","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"24",NA,"MBM","MBM","153113","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Dias, PJM","1992-01-01T00:00:00.000+0000",NA,"3286","Carvalho, AM; Santos, TS",1991,5,30,"Brazil","Bahia","Ilheus","Ca. 7km na estrada de Olivença para Vila Brasil.",0,0,"Arvore ca. 6m alt.; folhas discolores, com face ventral ferrugínea; frutos imaturos ferrugíneos.; Mata Costeira.","BRA:MBM:MBM:0000153113","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"25",NA,NA,"Botany","U.1076566","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Dias MC","1998-07-01T00:00:00.000+0000","PARATYPE",NA,"Carvalho AMV de",1991,5,30,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1076566","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"26",NA,"UEFS","HUEFS","11679","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","A.Lobão","2005-08-01T00:00:00.000+0000",NA,"2851","Queiroz, L.P.de",1990,6,19,"Brazil","Bahia","Ilhéus",NA,-39.05,-14.9,NA,"BRA:UEFS:HUEFS:0000011679","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"27",NA,NA,"Botany","U  0008111","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Johnson DM",NA,"ISOTYPE",NA,"Mattos Silva LA; Santos TS dos; Boom B",1982,2,5,"Brazil","Bahia",NA,"Município de Ilhéus. Fazenda Barra do Manguinho. Ramal com entrada no km 10 da Rod. Pontal/Olivença, lado direito. 3 km a Oeste da Rodovia.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200008111","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"28",NA,"UNICAMP","UEC","31055","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.",NA,NA,"ISOTYPE","1420","Mattos Silva, L.A.; Santos, T.S.; Boom, B.M.",1982,2,5,"Brazil","Bahia","Ilhéus","Fazenda Barra do Manguinho, Ramal com entrada no km 10 da Rod. Pontal/Olivença, lado direito. 3km a Oeste da rodovia.",0,0,"Solo arenoso a sílico-argiloso. Capoeirão estragado por extratores de fibras da piaçava (Attalea funifera Mart.)","BRA:UNICAMP:UEC:0000031055","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"29",NA,NA,"Botany","U.1076564","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Johnson DM",NA,NA,NA,"Mattos Silva LA; et al.",1980,9,25,"Brazil","Bahia",NA,"Mun. de Ilhéus, Fda. Barra do Manguinho, ramal com entrada no km 12 da rodovia Pontal/Olivenca, lado diretita, area de Piacava, 3 km a O(west) da entrada",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1076564","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"30",NA,NA,"Botany","U.1076565","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Johnson DM",NA,NA,NA,"Mattos Silva LA; et al.",1980,9,29,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1076565","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"31",NA,NA,"Botany","U.1076562","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","Johnson DM",NA,NA,NA,"Mori SA; Benton FP",1979,12,31,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1076562","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"32",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","23155","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"18516","R. M. Harley",1977,2,2,"Brazil","Bahia","MARAÚ","5Km ao SE Marau, junção c/a nova Rod. ao N p/ Ponta do Muta.",-39,-14.133333,"Ambiente: Restinga mixta. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000023155","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"33",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","5470","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"588","J. A. de Jesus",1970,2,22,"Brazil","Bahia","CANAVIEIRAS","Rod. p/ Ouricana, marg. do Rio Pardo.",NA,NA,"Ambiente: Mata. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000005470","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"34",NA,"NY","NY","395906","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","D. M. Johnson","1998-01-01T00:00:00.000+0000",NA,"3223","R. P. BelÃ©m",1967,1,30,"Brazil","Bahia",NA,"Mata costeira",-38.88,-15.86,NA,"d2c5184e-f0ab-4fb0-8207-9d3fbc681ad2","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"35",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","28921","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"1420","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Fazenda Barra do Manguinho. Ramal com entrada Km 10 Rod. Pontal/Olivença, a dir., 3Km W Rod.",NA,NA,"Ambiente: Capoeirao. Solo silico-argiloso. Habito: Árvore, 8m X 10cm.","BRA:CEPLAC:CEPEC:0000028921","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"36",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","18348","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"13248","S. A. Mori",NA,NA,NA,"Brazil","Bahia","una","23Km S estrada Olivença/Una. Próximo ao nível do mar.",NA,NA,"Ambiente: Restinga. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000018348","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"37",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","82529","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","J. G. Jardim",NA,NA,"2021","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","una","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una. Picada do Marimbondo.",-39.083333,-15.15,"Ambiente: Mata Higrófila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000082529","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"38",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","49553","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"3286","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","7Km estrada Olivença/Vila Brasil.",NA,NA,"Ambiente: Mata Costeria. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000049553","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","60191","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"1583","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","una","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000060191","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"40",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","67390","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","R. de Mello-Silva",NA,NA,"3275","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Faz. Atallea, Zona do Choro, Castelo Novo. Aprox. 13Km ao W de Mamoan. Bordadura da mata, prox. a cacaual e pastaria.",NA,NA,"Ambiente: Mata Atlântica. Solo argiloso. Habito: Árvore","BRA:CEPLAC:CEPEC:0000067390","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"41",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","84536","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","R. de Mello-Silva",NA,NA,"2644","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","MARAÚ","Ca. 3Km a E de Maraú, na Rod. para Saquaíra.",-39.006944,-14.105833,"Ambiente: Restinga arborea. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000084536","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"42",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","58375","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"1214","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","una","Reserva Biológica do Mico-leão. .Entrada Km 46 BA-001 Ilheus/Una. Picada paralela ao rumo da Reserva.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000058375","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"43",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22119","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"119","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Faz. Barra do Manguinho. Ramal entr. Km 12 Rod. Pontal/Olivença, a direita, Piaçaval 3Km ao oeste da entrada.",NA,NA,"Ambiente: Capoeira estragada. Solo arenoso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000022119","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
"44",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22804","Xylopia involucrata M.C.Dias & Kin.-Gouv.","Annonaceae","Xylopia","involucrata","M.C.Dias & Kin.-Gouv.","M. C. Dias",NA,NA,"439","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","belmonte","25Km SW cidade.",NA,NA,"Ambiente: Campos e Restinga Arborea. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000022804","Xylopia involucrata M.C.Dias & Kin.-Gouv.",NA,NA,NA,NA,NA
