"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"29","2017-10-18T10:14:13.000+0000","JBRJ","RB","RB00678928","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA E F.NEGREIROS",NA,NA,"1845",NA,"S.J.Silva Neto; et al.",2003,2,22,"Brazil","Rio de Janeiro","Itatiaia","Estrada para o Hotel Simon, próximo ao bambuzal, 10m das estradas.",-44.566667,-22.25,"Árvore heliófila, ca. 18m de altura; folhas discolores cartáceas; flores amarelas; frutos jovens verdes.","urn:catalog:JBRJ:RB:678928",NA,"Vochysia laurifolia Warm."
"30","2017-10-04T12:50:08.000+0000","JBRJ","RB","RB00477324","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA E F.NEGREIROS",NA,NA,"1847",NA,"S.J. Silva Neto; et al",2003,9,6,"Brazil","Rio de Janeiro","Itatiaia","Mata próximo a margem do Rio Campo Belo, onde atravessa para a parcela. Parque Nacional de Itatiaia",NA,NA,"Árvore ciófila ca. 22 m de altura; folhas discolores cartáceas; frutos imaturos verdes.","urn:catalog:JBRJ:RB:477324",NA,"Vochysia laurifolia Warm."
"31",NA,"Universidade Federal do Ceará, UFC","EAC","32182","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, M.C.","2002-01-04T00:00:00.000+0000",NA,"1942",NA,"Oliveira, C.A.L.",2002,1,4,"Brazil","Rio de Janeiro",NA,"Alto da Boa Vista, estrada da Vista Chinesa, à 200",0,0,"Árvore, ca. 22m; flor amarela.","BRA:UFC:EAC:0000032182",NA,"Vochysia laurifolia Warm."
"32","2017-10-13T18:24:24.000+0000","JBRJ","RB","RB00346776","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA","2015-11-23T00:00:00.000+0000",NA,"5917",NA,"H. C. de Lima; S. J. Silva Neto, L. Sylvestre & W. da Silva",2001,11,13,"Brazil","Rio de Janeiro","Nova Iguaçu","Estrada do Ouro, 4,7 km da sede. REBIO do Tinguá",-43.464444,-22.576111,"Árvore com 18 m de altura. Tronco com casca lisa e pardacenta, DAP ca. 50 cm. Flores amarelas. Frequente.","urn:catalog:JBRJ:RB:346776",NA,"Vochysia laurifolia Warm."
"33",NA,"NY","NY","1921150","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"228",NA,"M. Spolidoro",2000,8,15,"Brazil","Rio de Janeiro",NA,"Distrito de BarÃ£o de JuparanÃ£. Fazenda Santa Monica. Alto do Baeta.",-43.72,-22.35,NA,"cdb08f47-28ed-4f55-8b9f-fecd72737976",NA,"Vochysia laurifolia Warm."
"34",NA,"UEFS","HUEFS","52446","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"406",NA,"Nascimento, F.H.F.",2000,12,5,"Brazil","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano. Mata do Cigano.",-41.924722,-13.261944,"Mata ombrófila montana.","BRA:UEFS:HUEFS:0000052446",NA,"Vochysia laurifolia Warm."
"35",NA,"NY","NY","1921145","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"6",NA,"C. E. F. Araujo",1999,10,21,"Brazil","Rio de Janeiro",NA,"Parque Nacional da Tijuca. Museu do AÃ§ude.",0,0,NA,"668a1262-9fa6-47e6-927b-605f5d585fe4",NA,"Vochysia laurifolia Warm."
"36",NA,"UEFS","HUEFS","44096","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"273",NA,"Nascimento, F.H.F.",1999,10,18,"Brazil","Bahia","Rio de Contas","Caiambola Fazenda Camburu, trilha Camburu-pico Itobira.",-41.866667,-13.5,"Mata ciliar antropizada.","BRA:UEFS:HUEFS:0000044096",NA,"Vochysia laurifolia Warm."
"38",NA,"MBM","MBM","276123","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"300",NA,"Nascimento, FHF",1999,11,21,"Brazil","Bahia","Rio de Contas","Rio Camburu",0,0,NA,"BRA:MBM:MBM:0000276123",NA,"Vochysia laurifolia Warm."
"40",NA,"UEFS","HUEFS","34806","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"40",NA,"Nascimento, F.H.F.",1998,10,2,"Brazil","Bahia","Rio de Contas","Campo do Queiroz.",NA,NA,"Beira de rio.","BRA:UEFS:HUEFS:0000034806",NA,"Vochysia laurifolia Warm."
"41",NA,"UEFS","HUEFS","34832","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"66",NA,"Nascimento, F.H.F.",1998,10,6,"Brazil","Bahia","Água Quente","Trilha para o Itoibira.",NA,NA,"Beira do rio Camburu.","BRA:UEFS:HUEFS:0000034832",NA,"Vochysia laurifolia Warm."
"42","2017-10-04T11:30:44.000+0000","JBRJ","RB","RB00477334","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA E F.NEGREIROS",NA,NA,"4535",NA,"J.M.A. Braga;  et al",1997,12,5,"Brazil","Rio de Janeiro","Itatiaia","Estrada próxima a Ponte do Maromba. Parque Nacional de Itatiaia",NA,NA,"Árvore, ca 18m alt., folhas discolores e cartáceas. Flores amarelas. Vários indivíduos observados em flor na paisagem.","urn:catalog:JBRJ:RB:477334",NA,"Vochysia laurifolia Warm."
"43",NA,"MBM","MBM","181278","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Mello-Silva, R",NA,NA,"1033",NA,"Mello-Silva, R; et al.",1995,4,8,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó",0,0,NA,"BRA:MBM:MBM:0000181278",NA,"Vochysia laurifolia Warm."
"44","2017-10-17T16:51:18.000+0000","JBRJ","RB","RB00533284","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA E F.NEGREIROS",NA,NA,"3093",NA,"J.M.A. Braga; et al.",1995,12,7,"Brazil","Rio de Janeiro","Itatiaia","Abrigo lII. Parque Nacional do Itatiaia",-44.566667,-22.25,"Árvore, quebradiço. Folhas com face adaxial verd-lustroso e abaxial ligeramente ferrugíneo. Botões florais amarelos.","urn:catalog:JBRJ:RB:533284",NA,"Vochysia laurifolia Warm."
"45",NA,"UNICAMP","UEC","157385","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, M.C.","2000-06-26T00:00:00.000+0000",NA,"2172",NA,"Folli, D.A.",1994,1,14,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:UNICAMP:UEC:0000157385",NA,"Vochysia laurifolia Warm."
"47",NA,"UNICAMP","UEC","183010","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Yamamoto, K.","2013-01-01T00:00:00.000+0000",NA,"20843",NA,"Hoffmann, J.R.R.; Sanches, C.D.; Bastos, E.B.; Gorenstein, M.R.; Pereira, V.F.",1994,9,8,"Brazil","São Paulo","Cananéia","Ilha Comprida. Estrada entre a balsa e a Praia da Ilha Comprida.",-47.911944,-25.017778,"Árvore, ca. 6m alt.; frutos imaturos verdes.&nf;; Área de mata de restinga com transição para dunas.","BRA:UNICAMP:UEC:0000183010",NA,"Vochysia laurifolia Warm."
"48","2016-05-23T12:44:13.000+0000","JBRJ","RB","RB00346774","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C.LIMA","2015-11-23T00:00:00.000+0000",NA,"505",NA,"S. J. Silva Neto",1994,11,17,"Brazil","Rio de Janeiro","Nova Iguaçu","Morro da Catanuda, picada para a serra do Beco. REBIO do Tinguá",NA,NA,"Árvore ombrófila, ca. 20 m de altura; folhas breve discolores cartáceas; flores com corola cor de amarelo-ovo. Ocasional.","urn:catalog:JBRJ:RB:346774",NA,"Vochysia laurifolia Warm."
"49",NA,"UNICAMP","UEC","181285","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Shimizu, G.H.","2014-06-01T00:00:00.000+0000",NA,"5160",NA,"Pereira, O.J.; Gomes, J.M.L.; Weiler Jr, I.",1993,10,25,"Brazil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A. Área 2. Projeto Fitossociologia da Aracruz Celulose/1993.",0,0,"Planta com 25 metros de altura. Flor amarela.; Restinga mata seca.","BRA:UNICAMP:UEC:0000181285",NA,"Vochysia laurifolia Warm."
"51",NA,"MBM","MBM","398347","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vieira, CM","1995-01-01T00:00:00.000+0000",NA,"3102",NA,"Farney, C; Silva, LC; Silva, JC",1992,3,23,"Brazil","Rio de Janeiro","Paraty","Ponta Negra, Picada para o Morro do Cambucá",0,0,"Árvore; ca. 23 m; tronco de casca áspera; folhas verdes; discolores; brilhantes na face superior; inflorescência com raque amarelo-esverdeada, flores amarelas.; Mata de encosta.","BRA:MBM:MBM:0000398347",NA,"Vochysia laurifolia Warm."
"54",NA,"UNICAMP","UEC","181279","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Shimizu, G.H.","2014-06-24T00:00:00.000+0000",NA,"3260",NA,"Pereira, O.J.",1992,3,27,"Brazil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.",-40.222778,-18.9925,"Planta com 20 metros de altura.; Mata seca de Restinga.","BRA:UNICAMP:UEC:0000181279",NA,"Vochysia laurifolia Warm."
"56",NA,"UEFS","HUEFS","38248","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"50997",NA,"Laessoe, T.",1992,3,2,"Brazil","Bahia","Abaíra","Mata da Pedra Grande.",-41.9,-13.25,"Na mata, entre rochas.","BRA:UEFS:HUEFS:0000038248",NA,"Vochysia laurifolia Warm."
"57",NA,"NY","NY","1921142","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"s.n.",NA,"O. J. S'Amor",1992,3,3,"Brazil","Rio de Janeiro",NA,"SÃ­tio Rio Papudo.",0,0,NA,"1e204630-6750-441a-9b47-a53d55d08cab",NA,"Vochysia laurifolia Warm."
"58",NA,"UNICAMP","UEC","181281","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, M.C.","1993-01-01T00:00:00.000+0000",NA,"4176",NA,"Pereira, O.J.",1992,11,25,"Brazil","Espírito Santo","Conceição da Barra","Área 100 da Aracruz Celulose S.A.",-40.222778,-18.9925,"Planta com 15m de altura. Flor amarelada.; Restinga. Mata periodicamente inundada.","BRA:UNICAMP:UEC:0000181281",NA,"Vochysia laurifolia Warm."
"60",NA,"Reserva Natural Vale (CVRD)","CVRD","3582","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Maria Célia Vianna","2000-06-26T00:00:00.000+0000",NA,"252",NA,"Souza, V.D.",1991,11,19,"Brazil","Ba","PORTO SEGURO","Lado direito da entrada da mata, 10m do aceiro da CEPLAC. 100m do asfalto.",NA,NA,"<ll>dwc_commonname:</ll> Angélica do brejo","BRA:CVRD:CVRD:0000003582",NA,"Vochysia laurifolia Warm."
"61",NA,"Reserva Natural Vale (CVRD)","CVRD","3606","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Maria Célia Vianna","2000-06-26T00:00:00.000+0000",NA,"272",NA,"Souza, V.D.",1991,11,28,"Brazil","Es","LINHARES","Árvore à beira do brejo, Córrego alberíco.",NA,NA,"<ll>dwc_commonname:</ll> Angélica do brejo","BRA:CVRD:CVRD:0000003606",NA,"Vochysia laurifolia Warm."
"63",NA,"UNICAMP","UEC","157387","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, M.C.","2000-06-26T00:00:00.000+0000",NA,"272",NA,"Souza, V.",1991,11,28,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:UNICAMP:UEC:0000157387",NA,"Vochysia laurifolia Warm."
"64",NA,"Cenargen","CEN","57375","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","G. H. Shimizu",NA,NA,"856",NA,"Domingos Antônio Folli",1989,1,10,"Brazil","Ba","PORTO SEGURO","Próximo a BR-101.",NA,NA,"Aceiro com CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº 520. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","BRA:Cenargen:CEN:0000057375",NA,"Vochysia laurifolia Warm."
"66",NA,"Reserva Natural Vale (CVRD)","CVRD","2085","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Maria Célia Vianna","1990-04-09T00:00:00.000+0000",NA,"813",NA,"Folli, D.A.",1988,10,27,"Brazil","Ba","PORTO SEGURO","Nome vulgar na RFL: Angelica do brejo.",NA,NA,"<ll>dwc_commonname:</ll> Angélica do brejo","BRA:CVRD:CVRD:0000002085",NA,"Vochysia laurifolia Warm."
"68",NA,"UFU","HUFU","25790","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, M.C.","1991-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Krieger, P.L.; et al.",1988,12,17,"Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Córrego do Inácio.",0,0,"Árvore alta com flores amarelas.; Mata.","BRA:UFU:HUFU:0000025790",NA,"Vochysia laurifolia Warm."
"69",NA,"MBM","MBM","167677","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Kawasaki, ML",NA,NA,"26545",NA,"Harley, RM; et al.",1988,12,1,"Brazil","Bahia","Água Quente","Pico das Almas, vertente norte",0,0,NA,"BRA:MBM:MBM:0000167677",NA,"Vochysia laurifolia Warm."
"70",NA,"MBM","MBM","255382","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, MC",NA,NA,"23336",NA,"Krieger, L; et al.",1988,12,17,"Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Córrego do Inácio",0,0,NA,"BRA:MBM:MBM:0000255382",NA,"Vochysia laurifolia Warm."
"71",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA072818","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, M.C.","1991-01-01T00:00:00.000+0000",NA,"CESJ 23336",NA,"Krieger, L. et al.",1988,12,17,"Brazil","Minas Gerais",NA,"Parque Nacional do Caparaó",NA,NA,NA,"BRA:ESALQ:ESA:0ESA072818",NA,"Vochysia laurifolia Warm."
"72",NA,"Reserva Natural Vale (CVRD)","CVRD","1159","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Maria Lúcia Kawasaki","1990-04-09T00:00:00.000+0000",NA,"534",NA,"Folli, D.A.",1984,10,31,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Angélica do brejo","BRA:CVRD:CVRD:0000001159",NA,"Vochysia laurifolia Warm."
"74",NA,"Universidade Federal do Ceará, UFC","EAC","32184","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Vianna, M.C.","1984-01-01T00:00:00.000+0000",NA,"580",NA,"Angeli, C.",1984,10,17,"Brazil","Rio de Janeiro",NA,"Estrada da Vista Chinesa",0,0,"Árvore, ca. 10m; flor amarela.","BRA:UFC:EAC:0000032184",NA,"Vochysia laurifolia Warm."
"75",NA,"MBM","MBM","105118","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Yamamoto, K",NA,NA,"s.n.",NA,"Kawasaki, ML; et al.",1982,10,16,"Brazil","Minas Gerais","Santana do Riacho","Santana do Riacho",0,0,NA,"BRA:MBM:MBM:0000105118",NA,"Vochysia laurifolia Warm."
