"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"44","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","42213","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","Werff, H.H. van der","1992-01-01T00:00:00.000+0000",NA,"INPA42213","Mike Hopkins",1973,9,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:26965",NA,"Mezilaurus duckei subsp. van-der Werff"
"45","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","39659","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff",NA,NA,NA,"9150","Mike Hopkins",1972,11,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:163865",NA,"Mezilaurus duckei subsp. van-der Werff"
"46","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21164","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","Werff, H.H. van der","1992-01-01T00:00:00.000+0000",NA,"INPA21164","Mike Hopkins",1968,2,22,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:28829",NA,"Mezilaurus duckei subsp. van-der Werff"
"47",NA,"UNICAMP","UEC","28647","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","Baitello, J.B.","1989-01-16T00:00:00.000+0000","ISOTYPE","98","Aluisio, J.",1968,8,21,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, mata de terra firme, solo argiloso.",0,0,"Árvore de 20m de altura x 30cm de diâmetro, flores esverdeadas. Itauba-abacate","BRA:UNICAMP:UEC:0000028647",NA,"Mezilaurus duckei subsp. van-der Werff"
"48","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21374","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","Silva, M.F. da","1987-08-01T00:00:00.000+0000",NA,"98","Mike Hopkins",1968,8,21,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Mata de terra firme, solo argiloso.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:190622",NA,"Mezilaurus duckei subsp. van-der Werff"
"49",NA,"US","Botany","2920756","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff",NA,NA,"HOLOTYPE","98","J. Aleusio",1968,8,21,"Brazil","Amazonas",NA,"Reserva Florestal Ducke.",NA,NA,NA,"http://n2t.net/ark:/65665/3cd520451-54cd-4c27-989c-423dbbb70cd4",NA,"Mezilaurus duckei subsp. van-der Werff"
"50","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","17233","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff",NA,NA,NA,"7873","Mike Hopkins",1966,5,26,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:162696",NA,"Mezilaurus duckei subsp. van-der Werff"
"51","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","17590","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff",NA,NA,NA,"8203","Mike Hopkins",1966,7,29,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:163003",NA,"Mezilaurus duckei subsp. van-der Werff"
"52",NA,"NY","NY","01172038","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","H. H. van der Werff","1987-01-01T00:00:00.000+0000",NA,"8203","W. A. Rodrigues",1966,7,29,"Brazil","Amazonas",NA,"Reserva Florestal Ducke.",-59.928188,-2.95487,NA,"ed37de96-ab13-4f98-ab88-4b30dd45d3e9",NA,"Mezilaurus duckei subsp. van-der Werff"
"53","2015-11-02T11:53:00.000+0000","MO","MO","100873319","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","H. van der Werff (MO)",NA,NA,"Rodrigues 6943","William A. Rodrigues|Dionizio F. Coêlho",1965,5,26,"Brazil","Amazonas",NA,"AM10, km 138; Estrada Manaus-Itacoatiara, km 138.",NA,NA,NA,"urn:catalog:MO:Tropicos:100873319","http://www.tropicos.org/Specimen/100873319","Mezilaurus duckei subsp. van-der Werff"
"54","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","15496","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff",NA,NA,NA,"6943","Mike Hopkins",1965,5,26,"Brazil","Amazonas",NA,"AM10, km 138., Estrada Manaus-Itacoatiara, km 138",NA,NA,NA,"urn:catalog:inpa:herbarium:161918",NA,"Mezilaurus duckei subsp. van-der Werff"
"55","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","15701","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff",NA,NA,NA,"7039","Mike Hopkins",1965,8,25,"Brazil","Amazonas",NA,"AM10, km 73., Estrada Manaus-Itacoatiara, km 73",NA,NA,NA,"urn:catalog:inpa:herbarium:162003",NA,"Mezilaurus duckei subsp. van-der Werff"
"56",NA,"USP","SPFW","4881","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","Serviço Florestal",NA,NA,NA,"Sem coletor",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia","BRA:USP:SPFW:0000004881",NA,"Mezilaurus duckei subsp. van-der Werff"
"57",NA,"ICN","COL","267721","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","H. van der Werff","1988-01-01T00:00:00.000+0000","PARATYPE","8203","SIN",NA,NA,NA,NA,NA,NA,".",NA,NA,NA,"5ed9dfd2-25e7-11e3-add6-000c29c9b582",NA,"Mezilaurus duckei subsp. van-der Werff"
"58","2003-12-03T00:00:00.000+0000","RMCA-Metafro-Infosys","Xylarium","S07986","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mezilaurus duckei subsp. van-der Werff"
"59","2/06/17 16:15","INPA","INPA","15496","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, km 138., Estrada Manaus-Itacoatiara, km 138",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"60","2/06/17 16:15","INPA","INPA","15701","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, Km 73., Estrada Manaus-Itacoatiara, km 73",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"61","2/06/17 16:15","INPA","INPA","159031","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, na esta̤̣o meteorol�_gica",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"62","2/06/17 16:15","INPA","INPA","162455","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Lafo Tef̩",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"63","2/06/17 16:15","INPA","INPA","17233","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"64","2/06/17 16:15","INPA","INPA","174326","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito Agropecu��rio, ZF3., Distrito Agropecu��rio da SUFRAMA Rodovia BR-174, km 72 depois 6 km Leste na ZF3, Fazenda Porto Alegre, Reserva No. 2206 do projeto Din̢mica Biol�_gica de Fragmento Florestais. Arv. No.736. Mata de terra firme sobre latosol",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"65","2/06/17 16:15","INPA","INPA","17590","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"66","2/06/17 16:15","INPA","INPA","177327","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Por trilha a direita do km 0.35 estrada alojamento-torre.",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"67","2/06/17 16:15","INPA","INPA","181931","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Trilha E-W que sai atr��s do alojamento.",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"68","2/06/17 16:15","INPA","INPA","191075","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"69","2/06/17 16:15","INPA","INPA","191094","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"70","2/06/17 16:15","INPA","INPA","21164","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"71","2/06/17 16:15","INPA","INPA","21374","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Silva, MF da",NA,"isotype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Mata de terra firme, solo argiloso.",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"72","2/06/17 16:15","INPA","INPA","215814","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Plat̫. Pr�_ximo �� Esta̤̣o Meteorol�_gica.",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"73","2/06/17 16:15","INPA","INPA","261509","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - S�_tio amostral Cabo Frio - Reserva 3402 - Parcela 3402-6 - Quadrante 142",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"74","2/06/17 16:15","INPA","INPA","261546","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - S�_tio amostral Cabo Frio - Reserva 3402 - Parcela 3402-3 - Quadrante 70",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"75","2/06/17 16:15","INPA","INPA","39659","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"76","2/06/17 16:15","INPA","INPA","42213","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"77","2/06/17 16:15","INPA","INPA","55259","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"78","2/06/17 16:15","INPA","INPA","57763","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"79","2/06/17 16:15","INPA","INPA","57777","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26. Reserva Florestal Ducke. Fenol�_gico ��rvore no. 305",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"80","2/06/17 16:15","INPA","INPA","58278","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Rio Tef̩, projeto RADAM/BRASIL, SA-20-YC, Pontos 3/B-XL-45",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"81","2/06/17 16:15","INPA","INPA","90332","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Fenol�_gico 116, own number 1",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"82","2/06/17 16:15","INPA","INPA","96752","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"83","2/06/17 16:15","INPA","INPA","96759","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
