"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"12",NA,"UNITINS","HUTO","6340","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Freitas, J.C.","2011-08-30T00:00:00.000+0000",NA,"528",NA,"Oliveira, J.C.L.",2011,8,30,"Brazil","Pará","Moju","Base da Embrapa no Moju, terreno de uma casa ao lado da base.",0,0,"Àrvore de 13m alt. DAP 32cm, ritidoma marrom escuro com lenticelas","BRA:UNITINS:HUTO:0000006340",NA,"Sterculia excelsa Mart.",NA,NA
"13",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","140054","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,NA,NA,"Carvalho, G. M.",2010,5,NA,"Brazil","Bahia","Porto Seguro","RPPN Estação Veracel",-39.133333,-16.333333,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000140054",NA,"Sterculia excelsa Mart.",NA,NA
"14",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","128375","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"1123",NA,"D. Rocha",2010,5,18,"Brazil","Bahia","Camacan","RPPN Serra Bonita, área da fitossociologia.",-39.566111,-15.395833,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000128375",NA,"Sterculia excelsa Mart.",NA,NA
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","238689","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","""Souza, S.S. de; Prata, E.M.B.""","2010-10-01T00:00:00.000+0000",NA,"375",NA,"Prata, EMB",2010,9,3,"Brazil","Amazonas",NA,"Floresta Estadual Canutama., Rio Purus, margem esquerda.",-64.56,-6.50033,NA,"urn:catalog:inpa:herbarium:222398",NA,"Sterculia excelsa Mart.",NA,NA
"16",NA,"UNEMAT","HERBAM","4657","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Piva, JH","2009-07-01T00:00:00.000+0000",NA,"86",NA,"Cabral, FF; Piva, JH; Pedroga, JA; Rodrigues, L; Ribeiro, IL; Zampieri, A",2009,6,6,"Brazil","Mato Grosso","Alta Floresta","Parque Zoobotânico",0,0,"Trabalho de Conclusão de Curso","BRA:UNEMAT:HERBAM:0000004657",NA,"Sterculia excelsa Mart.",NA,NA
"17",NA,"USP","SPF","188502","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Jardim, JG","2008-01-01T00:00:00.000+0000",NA,"7159",NA,"Lombardi, JA",2008,1,26,"Brazil","Bahia","Arataca",NA,-39.416667,-15.266667,NA,"BRA:USP:SPF:0000188502",NA,"Sterculia excelsa Mart.",NA,NA
"18",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","5859","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","J.G. Jardim","2008-01-26T00:00:00.000+0000",NA,"7159",NA,"J.A. Lombardi et al.",2008,1,26,"Brazil","Ba","Arataca","Coletado ao lado direito da BR-101 (sentido Itabuna/Eunápolis); em área de Mata Atlântica degradada (árvores remanescentes em meio a plantação mista de cafezal e açaizeiro). S 15° 16'; W 39° 25' (152m.s.m.). Prensado em álcool",NA,NA,NA,"BRA:JBP:HPL:0000005859",NA,"Sterculia excelsa Mart.",NA,NA
"19",NA,"NY","NY","1181687","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","J. G. Jardim","2008-01-01T00:00:00.000+0000",NA,"7159",NA,"J. A. Lombardi",2008,1,26,"Brazil","Bahia",NA,"Lado esquerdo da BR-101. EunÃ¡polis/Itabuna.",-39.42,-15.27,NA,"1bb50a6a-278c-4584-a20c-99899d56daf8",NA,"Sterculia excelsa Mart.",NA,NA
"20","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","217451","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","""Mello, A.T.; Azevedo, A.B. de""","2005-01-01T00:00:00.000+0000",NA,"7",NA,"Azevedo, AB de",2005,2,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Floresta primária de platô. Área do Projeto TEAM. Parcela da Ducke-Sede, sub-parcela 24, indivíduo n° 551.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:11691",NA,"Sterculia excelsa Mart.",NA,NA
"21",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","122665","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"CEPEC",NA,"Martini, A.",2004,4,NA,"Brazil","Bahia","Uruçuca","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.",-39.115,-14.499722,"Floresta Ombrófila Densa.","BRA:CEPLAC:CEPEC:0000122665",NA,"Sterculia excelsa Mart.",NA,NA
"22",NA,"NY","NY","566301","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","L. J. Dorr","2001-01-01T00:00:00.000+0000",NA,"819",NA,"S. C. de Sant'Ana",2000,4,30,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA 001 IlhÃ©us/Una. Coletas efetuadas a ca. 10 km no ramal de acesso ao Ecoparque de Una",-39.08,-15.15,NA,"31f17f86-c8ed-4218-958f-f6a0d3cf30ab",NA,"Sterculia excelsa Mart.",NA,NA
"23",NA,"US","Botany","3419815","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"819",NA,"S. C. Sant'Ana, J. Jardim & H. S. Brito",2000,4,30,"Brazil","Bahia",NA,"Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA 001 Ilhéus-Una. Coletas efetuadas a c a. 10km no ramal d acesso ao Ecoparque de Una.",NA,NA,NA,"http://n2t.net/ark:/65665/3f59c0fb8-d04a-4b29-9025-7abc8dd8b5e1",NA,"Sterculia excelsa Mart.",NA,NA
"24",NA,"NY","NY","566300","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","L. J. Dorr","2001-01-01T00:00:00.000+0000",NA,"819",NA,"S. C. de Sant'Ana",2000,4,30,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA 001 IlhÃ©us/Una. Coletas efetuadas a ca. 10 km no ramal de acesso ao Ecoparque de Una",-39.08,-15.15,NA,"9a75eef1-9f94-4f7e-8f30-9ab340119b92",NA,"Sterculia excelsa Mart.",NA,NA
"25","2001-06-04T00:00:00.000+0000","E","E","E00134646","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"2481",NA,"Dubs, Balthasar",1998,5,30,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00134646",NA,"Sterculia excelsa Mart.",NA,NA
"26",NA,NA,"Botany","U.1382060","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Dubs B",NA,NA,NA,NA,"Dubs B",1998,5,30,"Brazil","Mato Grosso",NA,NA,-56.85,-15.166667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1382060",NA,"Sterculia excelsa Mart.",NA,NA
"27",NA,NA,"Botany","U  0046978","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Sabatier D","1999-02-01T00:00:00.000+0000",NA,NA,NA,"Grenand P",1998,11,16,"French Guiana",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200046978",NA,"Sterculia excelsa Mart.",NA,NA
"28","2016-01-21T00:00:00.000+0000","K","Herbarium","K001213840","Sterculia excelsa Mart.","cf.","Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"3097",NA,"Grenand",1998,11,16,"French Guiana",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K001213840",NA,"Sterculia excelsa Mart.",NA,NA
"29","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Setz, EZP",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"30","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Azambuja, CAP",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"31","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Prance, GT",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"32","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Ribeiro, JELS",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"33","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Miralha, JMS",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"34","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Miralha, JMS",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"35","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Rodrigues, WA",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"36","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Rodrigues, WA",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"37","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Amaral, IL do",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"38","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Vicentini, A",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"39","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Ribeiro, JELS",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"40","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Vicentini, A",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"41","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Vicentini, A",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"42","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Souza, MAD de",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"43","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Souza, MAD de",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"44","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Cavalcante, PB",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"45","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Vieira, MGG",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"46","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Nascimento, JR",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"47","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Nascimento, JR",1997,1,NA,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10709",NA,"Sterculia excelsa Mart.",NA,NA
"48","2013-06-11T15:25:30.000+0000","JBRJ","RB","RB00433709","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, J.A.C. da",NA,NA,"464",NA,"Assunção, P.A.C.L.; Silva C.F. da ; Pereira, E. da C.",1997,1,22,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, KM 26.",-59.966667,-2.883333,"Árvore. Folhas adaxialmente verde-claro; abaxialmente verde-esbranquiçadas. Frutos imaturos verde com partes ferrúgineas. Frutos perdidos.","urn:catalog:JBRJ:RB:433709",NA,"Sterculia excelsa Mart.",NA,NA
"49","2015-12-19T22:26:00.000+0000","MO","MO","3066693","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","J.A.C. Silva","1998-01-01T00:00:00.000+0000",NA,"Assunção 464",NA,"P. A. Costa Lima Assunção|C. Fernandes da Silva|E. da C. Pereira",1997,1,22,"Brazil","Amazonas",NA,"Arvore. Folhas edaxialmente verde-claro, abaxialmente verde-esbrancquicads.",NA,NA,NA,"urn:catalog:MO:Tropicos:3066693","http://www.tropicos.org/Specimen/3066693","Sterculia excelsa Mart.",NA,NA
"50",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","26595","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Cárdenas, D.","1997-01-01T00:00:00.000+0000",NA,"2803",NA,"López, R.",1997,4,26,"Colombia","Putumayo",NA,"vda. Villa Nueva, rastrojos altos",-76.64722,1.13472,"Ejemplar botánico","SINCHI:COAH:26595",NA,"Sterculia excelsa Mart.",NA,NA
