"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"11",NA,"MBM","MBM","193341","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Silva Neto, SJ","2009-09-01T00:00:00.000+0000",NA,"64428",NA,"Hatschbach, G; Ziller, SR; Silva, JM",1996,2,22,"Brazil","Paraná","Pinhão","Vale do Rio Iguaçu, Córrego Estreito",0,0,"Árvore, 10m. Mata pluvial do vale do Rio Iguaçu","BRA:MBM:MBM:0000193341","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"12",NA,"IAC","IAC","30694","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","S.J. Silva Neto","2007-06-30T00:00:00.000+0000",NA,"1824",NA,"L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares",1995,5,18,"Brazil","São Paulo","Cardoso","Antigo Porto Militão",-49.9142,-20.0819,"Identificação apud SP 301166 (SpLink)!","BRA:IAC:IAC:0000030694","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"13",NA,"Instituto de Botânica, IBT","SP","301164","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Silva Neto, SJ","2007-01-01T00:00:00.000+0000",NA,"793",NA,"Bernacci, LC; et al.",1994,11,29,"Brazil","São Paulo","Votuporanga","Vizinho da Estação Experimental do IAC",0,0,NA,"BRA:IBt:SP:0000301164","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"14",NA,"Universidade Estadual de Londrina, UEL","FUEL","24580","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Margalho, LF","2014-11-28T00:00:00.000+0000",NA,"376",NA,"Silveira, M",1991,8,22,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",-51.25,-23.45,"Árvore 10m; botões florais esverdeados; cálice creme; corola branca. Floresta Estacional Semidecidual; terra roxa estruturada eutrófica rasa associada a Litólico, terreno ondulado.","BRA:UEL:FUEL:0000024580","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"15",NA,"Universidade Estadual de Londrina, UEL","FUEL","9456","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Margalho, LF","2014-11-28T00:00:00.000+0000",NA,"1462",NA,"Francisco das Chagas e Silva",1991,12,6,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",0,0,"Árvore 10m; botoes florais esverdeados,flores brancas, odoriferas, escassa na area; Transecto 2.","BRA:UEL:FUEL:0000009456","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"16",NA,"UNESPSJRP","SJRP","21723","Sickingia corumbensis Standl.","Rubiaceae","Simira","corumbensis","Standl.","L.H.Soares-Silva","1991-12-06T00:00:00.000+0000",NA,"1462",NA,"F. Chagas e Silva",1991,12,6,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",NA,NA,"Geografia: árvore 10 m, botões florais esvedeados, flores brancas;","BRA:UNESPSJRP:SJRP:0000021723","Sickingia corumbensis Standl.",NA,NA,NA,NA
"17",NA,"UNICAMP","UEC","69251","Sickingia corumbensis Standl.","Rubiaceae","Simira","corumbensis","Standl.","Soares-Silva, L.H.",NA,NA,"1462",NA,"Chagas e Silva, F.",1991,12,6,"Brazil","Paraná","Londrina","parque estadual mata dos godoy",0,0,"arvore com 10m, botoes florais esverdeados, flores brancas, odoríferas, escassa na área, transecto 2","BRA:UNICAMP:UEC:0000069251","Sickingia corumbensis Standl.",NA,NA,NA,NA
"18",NA,"UNICAMP","UEC","65446","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Silva Neto, S.J.","1995-04-01T00:00:00.000+0000",NA,"1462",NA,"Chagas e Silva, F.",1991,12,6,"Brazil","Paraná","Londrina","parque estadual mata dos godoy",0,0,"árvore 10m, botões florais esverdeados, flores brancas odoriferas, escassa na área. transecto 2","BRA:UNICAMP:UEC:0000065446","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"19",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","46324","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Soares-e-Silva, L.H.",NA,NA,"1462",NA,"Chagas-e-Silva, F.",1991,12,6,"Brazil","Paraná","Londrina","Parque Nacional Mata dos Godoy.",NA,NA,"árvore, flor botões florais esverdeadas, flores branca, odiferas, escassa na area, transecto 2, 10m altura","BRA:UFSC:FLOR:0000046324","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"20",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","14299","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,"2016-01-01T00:00:00.000+0000",NA,"1462",NA,"F.Chagas e Silva",1991,12,6,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",NA,NA,"Árvore com 10m alt., botões florais esverdeados, flores brancas, odoríferas, escassa na área. Transecto 2","BRA:UFRPE:HST:0000014299","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"21",NA,"UFPR","UPCB","19488","Sickingia corumbensis Standl.","Rubiaceae","Simira","corumbensis","Standl.","Soares e Silva, L.H.","1988-12-01T00:00:00.000+0000",NA,"138",NA,"Soares e Silva, L.H.",1988,11,9,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",NA,NA,"Árvore com 13m, botões florais e flores esverdeadas, odorífera, escassa..","BRA:UFPR:UPCB:0000019488","Sickingia corumbensis Standl.",NA,NA,NA,NA
"22",NA,"UFPR","UPCB","32669","Sickingia corumbensis Standl.","Rubiaceae","Simira","corumbensis","Standl.","Soares e Silva, L.H.","1988-01-01T00:00:00.000+0000",NA,"138",NA,"Soares e Silva, L.H.",1988,11,9,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",NA,NA,"Árvore 13m, botões e flores esverdeadas. Odorífera, escassa..","BRA:UFPR:UPCB:0000032669","Sickingia corumbensis Standl.",NA,NA,NA,NA
"23",NA,"MBM","MBM","129297","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Silva Neto, SJ","2009-09-01T00:00:00.000+0000",NA,"138",NA,"Soares, LH; et al.",1988,11,9,"Brazil","Paraná","Londrina","Floresta do Godoy",0,0,"ÁRvore com 13,0m alt.; botões florais e flores esverdeadas, odorífera; escassa","BRA:MBM:MBM:0000129297","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"24",NA,"US","Botany","3189458","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,"138",NA,"L. Soares-Silva, Silva, --, F. Chagas & Silva, --",1988,11,9,"Brazil","Paraná",NA,"Floresta do Godoy, Londrina",NA,NA,NA,"http://n2t.net/ark:/65665/32e643b38-d82a-487a-a29b-dc03c809eb75","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"25",NA,"UEM","HUEM","1755","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","In Flora do Brasil","2017-11-01T00:00:00.000+0000",NA,"138",NA,"Soares-Silva, L.H.; Chagas; Silva, F.",1988,11,9,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",0,0,"Árvore com 13 m. de altura; botões florais e flores esverdeadas; odorífera; escassa","BRA:UEM:HUEM:0000001755","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"26","2015-07-27T00:00:00.000+0000","K","Herbarium","K001139440","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,"1620",NA,"Paula, J.E.",1982,11,8,"Brazil",NA,"Ladário",NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K001139440","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"27",NA,"NY","NY","1109348","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","L. F. Margalho","2014-01-01T00:00:00.000+0000",NA,"8603",NA,"T. C. Plowman",1980,2,9,"Brazil","ParÃ¡",NA,"Range of low hills ca. 20 km. west of RedenÃ§Ã£o, near CÃ´rrego SÃ£o JoÃ£o and Troncamento Santa Tereza. Growing in open forest at base of hill.",-50.166667,-8.05,NA,"1fef91ee-536d-4cbe-90db-1959d081beec","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"28",NA,"US","Botany","2196605","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,"1506",NA,"A. Macedo",1948,12,15,"Brazil","Goiás",NA,"Balsamo, Municipio Jatai",NA,NA,NA,"http://n2t.net/ark:/65665/3e8c66e2b-00c7-41d6-9619-4c9dd5b858eb","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"29",NA,"Instituto de Botânica, IBT","SP","122802","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Silva Neto, SJ","1996-03-25T00:00:00.000+0000",NA,"1506",NA,"Assis, MA",1948,12,15,"Brazil","Goiás","Jataí","Salto do Rio Corrente",0,0,NA,"BRA:IBt:SP:0000122802","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"30",NA,"F","Botany","V0071096F","Sickingia corumbensis Standl.","Rubiaceae","Simira","corumbensis","Standl.",NA,NA,"ISOTYPE","2733",NA,"G. O. A. Malme",1920,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9e741fa0-d526-4295-9738-3eb51f87da3b","Sickingia corumbensis Standl.",NA,NA,NA,NA
"31",NA,"F","Botany",NA,"Sickingia corumbensis Standl.","Rubiaceae","Simira","corumbensis","Standl.",NA,NA,"ISOTYPE","2733",NA,"G. O. A. Malme",1902,12,20,"Brazil",NA,NA,"Corumbá",NA,NA,NA,"4ef4988c-dfd4-43a7-b6cf-99715cb59873","Sickingia corumbensis Standl.",NA,NA,NA,NA
"32",NA,"Universidade Estadual de Londrina, UEL","FUEL","35012","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","Paiva, MRC","2003-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Bianchini, E; Papolo, RS",NA,NA,NA,"Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy",0,0,"Indivíduo 6826; 10m. Área alagável.","BRA:UEL:FUEL:0000035012","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"33",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","11585","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.","G.A. Damasceno-Júnior & A.Pott","2010-11-22T00:00:00.000+0000",NA,"37",NA,"M. Rocha",2010,11,22,"Brazil","Ms","Corumbá","Baía do Castelo, sub-região do Pantanal",-57.523611,-18.627694,"árvore. Flor esverdeada. Formação: Mata estacional aluvial. Solo arenoso. Relevo morro.","BRA:UTFPR:HCF:0000011585","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"34","2015-04-11T10:15:58.000+0000","S","VascularPlants","S04-31","Simira corumbensis (Standl.) Steyerm.","Rubiaceae","Simira","corumbensis","(Standl.) Steyerm.",NA,NA,NA,"2733",2733,"G. O. A. Malme",1902,12,20,"Brazil","Mato Grosso",NA,"Brazil, Mato Grosso, Corumbá",NA,NA,NA,"S:VascularPlants:S04-31","Simira corumbensis (Standl.) Steyerm.",NA,NA,NA,NA
"35",NA,"F","Botany",NA,"Sickingia corumbensis Standl.","Rubiaceae","Simira","corumbensis","Standl.",NA,NA,"HOLOTYPE","2733",NA,"G. O. A. Malme",1902,12,20,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"078989dd-5393-4f94-9fe8-a849a8bfbfa9","Sickingia corumbensis Standl.",NA,NA,NA,NA
