"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"13",NA,"Instituto de Botânica, IBT","SP","405812","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Mamede, MCH","2008-09-12T00:00:00.000+0000",NA,"894","Salomão, RP; Santos, MR; Rosa, NA",2007,4,13,"Brazil","Pará","Oriximiná","Porto Trombetas. Mina de Bauxita Saracá. Floresta de platô, solo argiloso amarelo",0,0,NA,"BRA:IBt:SP:0000405812",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","233203","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Santos, O.A. dos","2010-03-15T00:00:00.000+0000",NA,"472","Santos, OA dos",2007,11,13,"Brazil","Amazonas",NA,"Estrada de Camanaus. Solo arenoso.",-66.99,-0.161111,NA,"urn:catalog:inpa:herbarium:216257",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","230038","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Formiga, K.M.","2008-06-24T00:00:00.000+0000",NA,"2751","Amaral, IL do",2004,3,26,"Brazil","Amazonas",NA,"Mata de terra firme, solos argilosos compactado, com árvores altas, subbosque denso recortado por baixios.",NA,NA,NA,"urn:catalog:inpa:herbarium:216452",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"16",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","12832","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"1259","Castilho, C.V.; Pereira, E.C.; Souza, S.S.; Mello, A.T. & Souza",2003,4,19,"Brazil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O6, km 6.5.",-59.904626,-2.963023,"Árvore de dossel. Base reta. Ritidoma castanho com estrias. DAP:24.9 cm. Fruto imaturo, verde. ; DE","BRA:IFAM - CMZL:EAFM:0000012832",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"18","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232291","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"1235","Castilho, CV",2003,4,13,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O6, km 7.5. Solo argiloso.",-59.9,-2.961619,NA,"urn:catalog:inpa:herbarium:215752",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"19","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232294","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"1254","Castilho, CV",2003,4,17,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O6, km 6.5.",-59.9,-2.963023,NA,"urn:catalog:inpa:herbarium:215762",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"22","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232258","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"558","Castilho, CV",2002,1,16,"Brazil","Amazonas",NA,"Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O3, km 6.5. Solo arenoso.",-59.91,-2.936429,NA,"urn:catalog:inpa:herbarium:215437",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","219669","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Castilho, C.V. de","2002-05-01T00:00:00.000+0000",NA,"652","Castilho, CV",2002,5,21,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Rodovia Manaus-Itacoatiara, km 26. Trilha L-O4, km 7.5. Solo muito argiloso.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:24532",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"25","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","219930","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Castilho, C.V. de","2001-04-01T00:00:00.000+0000",NA,"31","Castilho, CV",2001,4,10,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Rodovia Manaus-Itacoatiara,  Trilha L-O1, km 2. Solo muito argiloso.            Altitude: 109m s.n.m.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:24368",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"26",NA,"IEPA","HAMAB","11330","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Silva",NA,NA,"27","Silva, L.V.C.",2001,4,29,"Brazil","Amapá","Serra do Navio","Mineração Itajobí",-51.883333,0.833333,"µrvore com cerca de 8 metros de altura. Parcela 5. Indivíduo 9.","BRA:IEPA:HAMAB:0000011330",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"27","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","219931","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Castilho, C.V. de","2001-05-01T00:00:00.000+0000",NA,"15","Pereira, E da C.",2001,5,18,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Rodovia Manaus-Itacoatiara, km 26. Trilha L-O2, km 3.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:119879",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"28","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","219929","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Castilho, C.V. de","2001-11-01T00:00:00.000+0000",NA,"378","Castilho, CV",2001,11,16,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Rodovia Manaus-Itacoatiara,  Trilha L-O6, km 0.5. Altitude: 64m s.n.m.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:24471",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"29","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","198275","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Ramos, J.F.","1998-01-01T00:00:00.000+0000",NA,"193","Barbosa, EM",1999,NA,NA,"Brazil","Pará",NA,"Mineração Rio do Norte, Porto Trombetas, Mina Saracá e adjacências",NA,NA,NA,"urn:catalog:inpa:herbarium:12267",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"30","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","202219","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Lemos, M.C.","1997-07-01T00:00:00.000+0000",NA,"158","Lemos, MC",1997,NA,NA,"Brazil","Amazonas",NA,"Estação Esperimental de Silvicultura Tropical - ZF2.",NA,NA,NA,"urn:catalog:inpa:herbarium:81958",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"31","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","198242","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Ramos, J.F.","1998-10-01T00:00:00.000+0000",NA,"154","Barbosa, EM",1997,NA,NA,"Brazil","Pará",NA,"Mineração Rio do Norte, Porto Trombetas - Mina Saracá",NA,NA,NA,"urn:catalog:inpa:herbarium:12231",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"32","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","198239","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Ramos, J.F.","1998-10-01T00:00:00.000+0000",NA,"150","Barbosa, EM",1997,NA,NA,"Brazil","Pará",NA,"Mineração Rio do Norte, Porto Trombetas - Mina Saracá",NA,NA,NA,"urn:catalog:inpa:herbarium:12227",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"33",NA,"Instituto de Botânica, IBT","SP","285553","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Mamede, MCH","2001-01-01T00:00:00.000+0000",NA,"857","Vicentini, A; Nicolau, SA; Assunção, PACL",1995,2,8,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara Km 26. Próximo à estação meteorológica",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000285553",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"36","2016-02-15T00:00:00.000+0000","K","Herbarium","K001223017","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"857","Vicentini, A.",1995,2,8,"Brazil",NA,"Manaus","Reserva Ducke. Manaus-Itacoatiara, km 26. Próximo a estação meteorológica.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001223017",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"38","2016-02-15T00:00:00.000+0000","K","Herbarium","K001223018","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"1163","Vicentini, A.",1995,12,12,"Brazil",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próximo a stação meteorológica. Planta fichada: 3761-22 .",NA,NA,NA,"http://specimens.kew.org/herbarium/K001223018",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"39","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","185581","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Vicentini, A.","1996-01-01T00:00:00.000+0000",NA,"1163","Vicentini, A",1995,12,12,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Próximo a estação meteorológica.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201862",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"43","2012-05-01T15:50:00.000+0000","MO","MO","2855619","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Vicentini, A Anderson, W.R.","1996-01-01T00:00:00.000+0000",NA,"Vicentini 1163","Alberto Vicentini",1995,NA,NA,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km. 26.",-59.966667,-2.883333,NA,"urn:catalog:MO:Tropicos:2855619","http://www.tropicos.org/Specimen/2855619","Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"44","2012-05-01T16:34:00.000+0000","MO","MO","2855817","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Anderson, W.R.","1995-01-01T00:00:00.000+0000",NA,"Vicentini 857","Alberto Vicentini",1995,NA,NA,"Brazil","Amazonas",NA,"Próximo a estacáo Meteorológica. Floresta de Plató. Árvore. Solo argiloso, dossel ( 20 m). 30 cm DAp. Tronco circular de base digitada. Ritidoma +/- micro-escamoso com lenticelas elipticas horizontais de +/-1mm, fendidas, as vesez formando linhas horizontais. Ao corte casca morta fina; casca viva marrom-claro de +/-1cm. Alburno creme, odor suave. Folhas abaxialmente ferruginosa, também adaxialmente na nervura principal e na base principalmente.",-59.966667,2.883333,NA,"urn:catalog:MO:Tropicos:2855817","http://www.tropicos.org/Specimen/2855817","Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"45",NA,"USP","SPF","125629","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Oliveira, AA",NA,NA,"1532","Oliveira, AA",1993,3,NA,"Brazil","Amazonas","Manaus","Reserva 1501 (km 41) do PDBFF, 90 km NNE de Manaus. 2º24'26"" - 2º25'31""S, 59º45'40"" - 59º45'50""W. Mata de terra firme.",-59.761111,-2.407222,"Árvore no. 1890. DAP de 11,5 cm. Parcela 09-37. Estéril.","BRA:USP:SPF:0000125629",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"46",NA,"NY","NY","1802290","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"42383","M. H. Nee",1992,1,29,"Brazil","Amazonas",NA,"Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, then 23 km east on ZF3, Fazenda Esteio. Reserva No. 1104.",-59.888583,-2.429224,NA,"a57b849b-f93b-4db9-a48d-47b0581b49ab",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"47",NA,"NY","NY","74204","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,"ISOTYPE","329","A. A. de Oliveira",1992,1,25,"Brazil","Amazonas",NA,"Distrito Agropecuário, 90 km. NNE de Manau. Reserva 1501 (Km. 41). Projeto Dinâmica Biológica de Fragmentos Florestais",-59.74583,-2.41625,NA,"d10d43c8-016d-4369-afca-fb0a72368a8c",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"51","2016-02-15T00:00:00.000+0000","K","Herbarium","K001223015","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"207","Dick, C.",1992,7,14,"Brazil",NA,"Manaus","ca. 80km. N. de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72 depois 6km oeste da BR, Fazenda Dimona. Projeto Dinâmica Biológica de Fragmentos Florestais, Reserva nº 2303.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001223015",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"52","2016-02-15T00:00:00.000+0000","K","Herbarium","K001223014","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"43021","Nee, M.",1992,7,17,"Brazil",NA,"Manaus","90km N de Manaus, Distrito Agropecuário da Suframa, Rodovia BR 174, km 72, depois 6km oeste da BR, Fazenda Dimona.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001223014",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"53",NA,"MBM","MBM","160345","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","Anderson, WR","1993-01-01T00:00:00.000+0000","PARATYPE","43021","Nee, M",1992,7,17,"Brazil","Amazonas","Manaus","Fazenda Dimona, Ca. 90km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR-174, km 72, depois 6km oeste da BR.",-60.083333,-2.316667,"Tree 10m tall, 20 cm diam.; bark light brown, finely longitudinally fissured and very slightly scaly, green just below the outer surface; slash without odor or exsudate; inner bark and sapwood pale tan; twigs with erect tips and deve","BRA:MBM:MBM:0000160345",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"55","2016-02-15T00:00:00.000+0000","K","Herbarium","K001223016","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"43022","Nee, M.",1992,7,17,"Brazil",NA,"Manaus","ca. 90km N de Manaus, Distrito Agropecuário da Suframa, Rodovia BR 174, km 72, depois 6km oeste da BR, Fazenda Dimona.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001223016",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"56","2013-02-20T15:24:00.000+0000","MO","MO","2856547","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson","William R. Anderson","1994-01-01T00:00:00.000+0000",NA,"Mota 68","C.D.A. da Mota|D.D. Coelho",1991,3,26,"Brazil","Amazonas",NA,"Manaus, Reserva Ducke, próximo ao Viveiro; capoeira grossa; solo arenoso.",NA,NA,NA,"urn:catalog:MO:Tropicos:2856547","http://www.tropicos.org/Specimen/2856547","Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"57",NA,"NY","NY","1802293","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"13767","W. R. Anderson",1990,2,14,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Km 26. Manaus-Itacoatiara Highway. Near the EstaÃ§Ã£o Meterologica.",-59.928188,-2.95487,NA,"5e2cb191-8576-41a6-b634-8dfc5cc1d3a4",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"58",NA,"NY","NY","1802292","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"13765","W. R. Anderson",1990,2,14,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Km 26. Manaus-Itacoatiara Highway. Near the EstaÃ§Ã£o Meterologica.",-59.928188,-2.95487,NA,"6b32a960-1b4c-4a47-896b-a3e172764f1c",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"59",NA,"NY","NY","1802300","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"s.n.","S. S. da Silva",1989,6,26,"Brazil","Amazonas",NA,"Ca. 90 Km N de Manaus, Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, Km 72, depois 6 Km oeste da BR, Fazenda Dimona. Reserva No 2303",-60.091744,-2.326638,NA,"07fc58a8-88b7-4665-ab93-598dda8df05e",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
"60","2016-02-15T00:00:00.000+0000","K","Herbarium","K001223020","Byrsonima duckeana W.R.Anderson","Malpighiaceae","Byrsonima","duckeana","W.R.Anderson",NA,NA,NA,"s.n.","Palheta, E.",1989,6,24,"Brazil",NA,"Manaus","ca. 90 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72, depois 6km oeste da BR, Fazenda Dimona.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001223020",NA,"Byrsonima duckeana W.R.Anderson",NA,NA,NA,NA
