"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11","2018-06-12T11:22:50.000+0000","JBRJ","RB","RB00308156","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M.Sobral",NA,"PARATYPE","193","Jomar G.Jardim; Et all",1993,7,13,"Brazil","Bahia","Una","Reserva Biológica do Mico-Leão (IBAMA) entrada no km 46 da Rod.BA 001 Ilhéus/Una. Reserva Biológica do Mico-leão",-39.083333,-15.15,"Árvore com ca 8m de altura, folhas verdes concolores, frutos imaturos verdes","urn:catalog:JBRJ:RB:308156","Eugenia lacistema Sobral"
"12",NA,"NY","NY","02714790","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral",NA,NA,"193","J. G. Jardim",1993,7,13,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leÃ£o (IBAMA). Entrada no km 46 da rod. BA-001 Ilheus/Una.",-39.08,-15.15,"Site: R","b5c91af2-0ff0-422c-8073-9610ce120585","Eugenia lacistema Sobral"
"13",NA,"NY","NY","01090551","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral","2013-01-01T00:00:00.000+0000",NA,"165","J. G. Jardim",1993,7,13,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no km 46 da Rod, BA-001 IlhÃ©us/Una",-39.08,-15.15,NA,"3e21067d-70a4-45c5-be8e-9503b228dd6b","Eugenia lacistema Sobral"
"14",NA,"UFSJ","HUFSJ","5480","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","Sobral, M",NA,NA,"193","Jardim, JG; et al.",1993,7,13,"Brazil","Bahia","Una","Reserva Biológica do Mico-Leão (IBAMA). Entrada no Km 46 da Rodovia BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana.",-39.083333,-15.15,"Árvore com ca. 8m de altura. Folhas verdes concolores. Frutos imaturos verdes.","BRA:UFSJ:HUFSJ:0000005480","Eugenia lacistema Sobral"
"15","2015-07-28T16:21:41.000+0000","JBRJ","RB","RB00309584","Eugenia lacistema Sobral","cf.","Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral","2015-06-24T00:00:00.000+0000",NA,"8900","G. Martinelli; S. G. da Vinha, A. M. de Carvalho",1982,12,15,"Brazil","Bahia","Una","Estrada Una-Canavieiras, km 25.",NA,NA,"Pequena árvore com ramos delagados; folhas discolores; flores caulifloras de cor creme.","urn:catalog:JBRJ:RB:309584","Eugenia lacistema Sobral"
"16",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","59131","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral",NA,"PARATYPE","165","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Bológica do Mico-leão (REBIO). (IBAMA). Entrada no Km 46 da Rod. BA-001 Ilhéus/Una.",-39.083333,-15.15,"Ambiente: Mata Higrófila. Habito: Árvore, 7m.","BRA:CEPLAC:CEPEC:0000059131","Eugenia lacistema Sobral"
"17",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","81641","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral",NA,NA,"2650","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Rod. Itacaré/Ilhéus, ca. 6Km a partir da sede do município. Assentamento da Marambaia.",NA,NA,"Ambiente: Mata Higrófila. Habito: Árvore, ca. 8m.","BRA:CEPLAC:CEPEC:0000081641","Eugenia lacistema Sobral"
"18",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","97609","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral",NA,"PARATYPE","1321","P. Fiaschi",NA,NA,NA,"Brazil","Bahia","CANAVIEIRAS","Entrada a direita, ca. 14Km da estrada de Canavieiras/Una, ca. 3,2Km da entrada. Região do Cotovelo.",-38.966667,-15.55,"Ambiente: Mata. Habito: Árvore, ca. 8m.","BRA:CEPLAC:CEPEC:0000097609","Eugenia lacistema Sobral"
"19",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","59069","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral",NA,"PARATYPE","193","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). (IBAMA). Entrada no Km 46 da Rod. BA-01 Ilhéus/Una.",-39.083333,-15.15,"Ambiente: Mata Higrófila. Habito: Árvore, ca. 8m.","BRA:CEPLAC:CEPEC:0000059069","Eugenia lacistema Sobral"
"20",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","58287","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral",NA,"PARATYPE","114","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Biológica do Mico-leão(REBIO0. (IBAMA). Entrada no Km 46 da Rod. BA-001 Ilhéus/Uma. ""Picada da Bandeira"".",-39.083333,-15.15,"Ambiente: Mata Higrófila. Habito: Árvore, com até 5m.","BRA:CEPLAC:CEPEC:0000058287","Eugenia lacistema Sobral"
"21",NA,"NY","NY","02714787","Eugenia lacistema Sobral",NA,"Myrtaceae","Eugenia","lacistema","Sobral","M. Sobral",NA,NA,"114","J. G. Jardim",NA,NA,NA,"Brazil","Bahia",NA,"Una Biological Reserve: Entrada no km 46 da Rod. BA-001 IlhÃ©us-Una",-39.0833,-15.15,"Site: R","25802aa4-7d20-4b54-b884-4822fe968df0","Eugenia lacistema Sobral"
