"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"20","","","NY","01172379","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","16243","","S. A. Mori","1983","9","17","brazil","AmapÃ¡","","Camaipi. EMBRAPA reserve and vicinity","-51.62","0.17","","","original coordinates","GBIF","Aspidosperma carapanauba Pichon"
"21","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","127738","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","4300","","Silva, MG da","1979","1","17","brazil","Mato Grosso","","Km 238 da BR 174, Núcleo Juína, área Urbana. Mata de terra firme, solo areno-argiloso.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"22","","","Botany","V0421150F","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","4300","","M. G. da Silva","1979","1","17","brazil","","","","-52.8731","-10.8339","","","original coordinates","GBIF","Aspidosperma carapanauba Pichon"
"23","","","SPF","186080","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","Silva, MG","1979-01-01","","4847","","Silva, MG","1979","6","10","brazil","Mato Grosso","","Rod. BR 174; margem da Fazenda Vale do Tucanã. Mata de terra firme, solo argiloso.","","","Árvore de 25 m de alt., 60 cm de diam.; flores em botões verdes-esbranquiçadas.","","","GBIF","Aspidosperma carapanauba Pichon"
"24","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","92256","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","80","","Rankin, JM","1979","11","","brazil","Amazonas","","Distrito Agropecuário, ZF3, Fazenda Esteio, ZF-3, Distrito Agropecuário da SUFRMA. Floresta densa da terra firme, solo argiloso.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"25","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","65754","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","313","","Nascimento, JR","1977","9","20","brazil","Amazonas","","Estrada Manaus-Caracaraí Km 39, Reserva Experimental de Silvicultura Tropical. Terra firme, solo argiloso-arenoso.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"26","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","58958","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","76-1125","","Monteiro, OP","1976","5","29","brazil","Mato Grosso","","","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"27","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","63037","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","170","","Gomes, M","1976","8","11","brazil","Mato Grosso","","Mata de terra firme, solo argiloso.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"28","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","35204","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","70","","Silva, MF da","1972","3","2","brazil","Amazonas","","Estrada Manaus-Caracaraí, Km 30. Ocasional na mata de terra firme, argilosa.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"29","","","UEC","20077","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","Marcondes-Ferreira, W.","2013-11-01","","4300","","Silva, M.G.; Pinheiro, A.","1971","1","17","brazil","Mato Grosso","Aripuanã","Núcleo juina, área urbana, km 238 da BR","-59.838692","-10.188355","árvore de 35 m x 80 cm de diâmetro, látex branco. Fruto imaturo verde, fuste sulcado, mata de terra firme, solo areno-argiloso.","","centroide mpo (0)","GBIF","Aspidosperma carapanauba Pichon"
"30","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","31029","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","458","","Albuquerque, BWP de","1971","10","13","brazil","Amazonas","","Estrada Manaus-Itacoatiara, Km 155. Mata de terra firme.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"31","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","27715","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","8608","","Rodrigues, WA","1969","11","5","brazil","Amazonas","","AM10, Km 145, picada 10 árvo, Estrada Manaus-Itacoatiara, Km 145, picada 10 árvore nº 11.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"32","","","NY","01252815","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","W. Marcondes-Ferreira","1997-01-01","","4076","","E. de Oliveira","1968","2","2","brazil","Pará","","Rio Jarí, Monte Dourado, Planalto.","-52.600822","-0.880931","","","original coordinates","GBIF","Aspidosperma carapanauba Pichon"
"33","","","NY","01172377","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","F. Markgraf","1969-01-01","","7014","","G. T. Prance","1968","8","16","brazil","Rondônia","","Porto Velho to Cuiabá highway. Vicinity of Santa Barbara, 15 Km east of Km 117","-63.026951","-9.253256","","","original coordinates","GBIF","Aspidosperma carapanauba Pichon"
"34","","","Botany","U.1079635","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","","","Prance GT; Ramos JF","1968","8","16","brazil","","","Plants of Brazilian Amazonia, Territory of Rondónia, Porto Velho to Cuiabá Highway, Viciniry of Santa Barbaram 15 km east of Km. 117.","","","","","no coordinates, municipality or state provided","GBIF","Aspidosperma carapanauba Pichon"
"35","","","Botany","V0421029F","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","912","","N. T. da Silva","1968","9","9","brazil","","","","-52.8731","-10.8339","","","original coordinates","GBIF","Aspidosperma carapanauba Pichon"
"36","","","NY","01172378","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","3799","","E. de Oliveira","1967","12","3","brazil","Pará","","R. Jari, Monte Dourado, a 3 km da margem","-52.539719","-0.867854","","","original coordinates","GBIF","Aspidosperma carapanauba Pichon"
"37","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","15771","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","7109","","Rodrigues, WA","1965","9","2","brazil","Amazonas","","Estrada AM-1, Km 84. Solo de mata de terra firme,, Estrada AM-1, Km 84. Solo de mata de terra firme, argilosa.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"38","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","8160","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","1796","","Rodrigues, WA","1960","9","28","brazil","Amazonas","","AM10, Km 32. Mata de terra f, Estrada Manaus-Itacoatiara, Km 32. Mata de terra firme, solo argiloso.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"39","","","Botany","L.0966018","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","","","Krukoff BA","1933","8","24","brazil","","","Basin of Rio SolimoesTerritory of Acre: near mouth of Rio Macauhan (tributary of Rio Yaco)","-69","-9.333333","","","original coordinates","GBIF","Aspidosperma carapanauba Pichon"
"40","","","RB","RB00535104","Geissospermum excelsum Kuhlmann","","Apocynaceae","Aspidosperma","excelsum","","Kuhlmann","Markgraf","1938-01-01","","","","Ducke, A.","1932","9","6","brazil","Amazonas","Parintins","Mattas ao oeste do Lago Uaicurapá, em direção ao Andirá.","-56.855812","-2.68652","Árvore grande com troncos sulcados e limellado, flor branca. n.vulgar: ""Carapanaúba""","","centroide mpo","GBIF","Geissospermum excelsum Kuhlmann"
"41","","","Botany",NA,"Geissospermum excelsum Kuhlmann","","Apocynaceae","Aspidosperma","excelsum","","Kuhlmann","","","","","","A. Ducke","1932","9","6","brazil","","","","-52.8731","-10.8339","","","original coordinates","GBIF","Geissospermum excelsum Kuhlmann"
"42","","","Botany","V0092447F","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","136","","A. Ducke","1932","9","6","brazil","","","","-52.8731","-10.8339","","","original coordinates","GBIF","Aspidosperma carapanauba Pichon"
"43","","","Herbarium","K000587684","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","24471","","Ducke, A.","1932","9","6","brazil","","","Circa lacum Uaicurapá (prope Parintino, civit. Amazonas), silva terris altis","","","N.V. ""carapanaúba""","","no coordinates, municipality or state provided","GBIF","Aspidosperma carapanauba Pichon"
"44","","","Botany","1615859","Geissospermum excelsum Kuhlmann","","Apocynaceae","Aspidosperma","excelsum","","Kuhlmann","","","","24471","","A. Ducke","1932","9","6","brazil","Amazonas","","Uaicurapa, prope Parintins.","","","","","","GBIF","Geissospermum excelsum Kuhlmann"
"45","","","Botany","USw9692","Geissospermum excelsum Kuhlmann","","Apocynaceae","Aspidosperma","excelsum","","Kuhlmann","","","","5639","","B. A. Krukoff","","","","brazil","Acre","","Near mouth of Rio Macauhan, basin of Rio Purus","","","","","","GBIF","Geissospermum excelsum Kuhlmann"
"46","","","RB","RB00043366","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","M.G.Silva","","","4300","","M.G.Silva; A. Pinheiro","","","","brazil","Mato Grosso","Aripuanã","km 238 da BR.174 Núcleo juina, área Urbana.","-59.838692","-10.188355","Árvore de 35m x 80 cm de diâmetro, latex branco, fruto imaturo verde, fruto sulcado.","","centroide mpo","GBIF","Aspidosperma carapanauba Pichon"
"47","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","75564","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","","","","14","","Roth, L","","","","brazil","Mato Grosso","","Mata de terra firme.","","","","","","GBIF","Aspidosperma carapanauba Pichon"
"48","","","RB","RB00043355","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","M.G.Silva","1979-01-01","","4847","","M.G.Silva; C.Rosário","","","","brazil","Mato Grosso","Mato Grosso","km 330 da rod. BR-174; margem da fazenda Vale do Tucunã. Mata de terra Firme, Solo argiloso.","","","Árvore de 25m de altura, 60 cm de diâmetro; flores em botões verde-esbranquiçados.","","centroide mpo","GBIF","Aspidosperma carapanauba Pichon"
"49","","","UEC","198001","Aspidosperma carapanauba Pichon","","Apocynaceae","Aspidosperma","carapanauba","","Pichon","Citadella, F.","","","8229","","Soares-Lopes, C.R.A.; et al.","","","","brazil","Mato Grosso","Alta Floresta","PCH cabeça de boi, canteiro industrial 02","-56.365843","-10.055171","árvore de 20m de altura, fuste acanalado e casca sujo ou áspero. casca morta cinza e casca viva marrom, e alburno palha. folhas discolor e cartácea. frutos secos de cor verde; terra firme","","centroide mpo (0)","GBIF","Aspidosperma carapanauba Pichon"
